Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:05:31:123561980,00:05:31:123719059,157079
00:05:31:123719319,00:05:31:123873891,154572
00:05:31:123874077,00:05:31:124029907,155830
00:05:31:124030104,00:05:31:124185424,155320
00:05:31:124185564,00:05:31:124341591,156027
00:05:31:124341798,00:05:31:124497822,156024
00:05:31:124498022,00:05:31:124654683,156661
00:05:31:124654910,00:05:31:124809892,154982
00:05:31:124810124,00:05:31:124965732,155608
00:05:31:124965968,00:05:31:125122012,156044
00:05:31:125122216,00:05:31:125278217,156001
00:05:31:125278377,00:05:31:125432921,154544
00:05:31:125433106,00:05:31:125575929,142823
00:05:31:125576120,00:05:31:125734016,157896
00:05:31:125734258,00:05:31:125888533,154275
00:05:31:125888729,00:05:31:126044057,155328
00:05:31:126044246,00:05:31:126187706,143460
00:05:31:126187869,00:05:31:126343335,155466
00:05:31:126343477,00:05:31:126499308,155831
00:05:31:126499490,00:05:31:126655209,155719
00:05:31:126655408,00:05:31:126811117,155709
00:05:31:126811327,00:05:31:126967451,156124
00:05:31:126967662,00:05:31:127123458,155796
00:05:31:127123635,00:05:31:127265821,142186
00:05:31:127266019,00:05:31:127422124,156105
00:05:31:127422265,00:05:31:127577931,155666
00:05:31:127578136,00:05:31:127735937,157801
00:05:31:127736212,00:05:31:127890360,154148
00:05:31:127890543,00:05:31:128045968,155425
00:05:31:128046158,00:05:31:128188846,142688
00:05:31:128189032,00:05:31:128332334,143302
00:05:31:128332519,00:05:31:128491649,159130
00:05:31:128491959,00:05:31:128684904,192945
00:05:31:128685118,00:05:31:128839357,154239
00:05:31:128839591,00:05:31:128995459,155868
00:05:31:128995657,00:05:31:129150943,155286
00:05:31:129151125,00:05:31:129293912,142787
00:05:31:129294106,00:05:31:129437226,143120
00:05:31:129437372,00:05:31:129593642,156270
00:05:31:129593853,00:05:31:129748859,155006
00:05:31:129749048,00:05:31:129891866,142818
00:05:31:129892057,00:05:31:130047892,155835
00:05:31:130048071,00:05:31:130190916,142845
00:05:31:130191122,00:05:31:130346434,155312
00:05:31:130346633,00:05:31:130490013,143380
00:05:31:130490174,00:05:31:130647865,157691
00:05:31:130648114,00:05:31:130804851,156737
00:05:31:130805122,00:05:31:130958435,153313
00:05:31:130958684,00:05:31:131113915,155231
00:05:31:131114120,00:05:31:131257075,142955
00:05:31:131257263,00:05:31:131413221,155958
00:05:31:131413423,00:05:31:131569600,156177
00:05:31:131569756,00:05:31:131725289,155533
00:05:31:131725452,00:05:31:131881478,156026
00:05:31:131881689,00:05:31:132037311,155622
00:05:31:132037513,00:05:31:132179708,142195
00:05:31:132179900,00:05:31:132322840,142940
00:05:31:132323027,00:05:31:132478756,155729
00:05:31:132478890,00:05:31:132622325,143435
00:05:31:132630034,00:05:31:132792254,162220
00:05:31:132792480,00:05:31:132947194,154714
00:05:31:132947372,00:05:31:133102770,155398
00:05:31:133102898,00:05:31:133249050,146152
00:05:31:133249289,00:05:31:133402537,153248
00:05:31:133402759,00:05:31:133559426,156667
00:05:31:133559688,00:05:31:133714715,155027
00:05:31:133714877,00:05:31:133870279,155402
00:05:31:133870497,00:05:31:134025824,155327
00:05:31:134026028,00:05:31:134168983,142955
00:05:31:134169167,00:05:31:134324709,155542
00:05:31:134324891,00:05:31:134481243,156352
00:05:31:134481433,00:05:31:134668631,187198
00:05:31:134668786,00:05:31:134818579,149793
00:05:31:134818770,00:05:31:134961639,142869
00:05:31:134961810,00:05:31:135104914,143104
00:05:31:135105101,00:05:31:135247830,142729
00:05:31:135248017,00:05:31:135390628,142611
00:05:31:135390815,00:05:31:135546629,155814
00:05:31:135546827,00:05:31:135703608,156781
00:05:31:135703884,00:05:31:135858679,154795
00:05:31:135858824,00:05:31:136014778,155954
00:05:31:136014967,00:05:31:136157752,142785
00:05:31:136157938,00:05:31:136314091,156153
00:05:31:136314221,00:05:31:136469700,155479
00:05:31:136469890,00:05:31:136612655,142765
00:05:31:136612843,00:05:31:136755895,143052
00:05:31:136756060,00:05:31:136912043,155983
00:05:31:136912239,00:05:31:137067649,155410
00:05:31:137067835,00:05:31:137210512,142677
00:05:31:137210697,00:05:31:137366601,155904
00:05:31:137366802,00:05:31:137510304,143502
00:05:31:137510498,00:05:31:137667575,157077
00:05:31:137667946,00:05:31:137822066,154120
00:05:31:137822218,00:05:31:137977714,155496
00:05:31:137977898,00:05:31:138121042,143144
00:05:31:138121225,00:05:31:138276668,155443
00:05:31:138276850,00:05:31:138419590,142740
00:05:31:138419784,00:05:31:138575889,156105
00:05:31:138576061,00:05:31:138732258,156197
00:05:31:138732439,00:05:31:138888021,155582
00:05:31:138888168,00:05:31:139043672,155504
00:05:31:139043859,00:05:31:139186592,142733
00:05:31:139186756,00:05:31:139330379,143623
00:05:31:139330558,00:05:31:139485926,155368
00:05:31:139486102,00:05:31:139643935,157833
00:05:31:139644182,00:05:31:139798268,154086
00:05:31:139798489,00:05:31:139954347,155858
00:05:31:139954501,00:05:31:140110736,156235
00:05:31:140110942,00:05:31:140273720,162778
00:05:31:140273920,00:05:31:140421965,148045
00:05:31:140422173,00:05:31:140564686,142513
00:05:31:140564866,00:05:31:140710265,145399
00:05:31:140710521,00:05:31:140864356,153835
00:05:31:140864562,00:05:31:141020007,155445
00:05:31:141020190,00:05:31:141175257,155067
00:05:31:141175458,00:05:31:141319388,143930
00:05:31:141319594,00:05:31:141475631,156037
00:05:31:141475858,00:05:31:141686492,210634
00:05:31:141686976,00:05:31:141884179,197203
00:05:31:141884664,00:05:31:142077484,192820
00:05:31:142077937,00:05:31:142281941,204004
00:05:31:142282352,00:05:31:142470454,188102
00:05:31:142470873,00:05:31:142695546,224673
00:05:31:142695953,00:05:31:142852466,156513
00:05:31:142852683,00:05:31:143007959,155276
00:05:31:143008117,00:05:31:143180868,172751
00:05:31:143181280,00:05:31:143333940,152660
00:05:31:143334148,00:05:31:143488770,154622
00:05:31:143488937,00:05:31:143696302,207365
00:05:31:143696705,00:05:31:143882394,185689
00:05:31:143882811,00:05:31:144070772,187961
00:05:31:144071178,00:05:31:144259627,188449
00:05:31:144260037,00:05:31:144440749,180712
00:05:31:144441160,00:05:31:144629187,188027
00:05:31:144629592,00:05:31:144790462,160870
00:05:31:144790677,00:05:31:144944989,154312
00:05:31:144945147,00:05:31:145087807,142660
00:05:31:145087962,00:05:31:145231301,143339
00:05:31:145231453,00:05:31:145374571,143118
00:05:31:145374728,00:05:31:145517022,142294
00:05:31:145517176,00:05:31:145660782,143606
00:05:31:145660941,00:05:31:145855662,194721
00:05:31:145856078,00:05:31:146048365,192287
00:05:31:146048772,00:05:31:146256292,207520
00:05:31:146256700,00:05:31:146443258,186558
00:05:31:146443636,00:05:31:146634418,190782
00:05:31:146634843,00:05:31:146827902,193059
00:05:31:146828313,00:05:31:146986085,157772
00:05:31:146986293,00:05:31:147127925,141632
00:05:31:147128082,00:05:31:147272515,144433
00:05:31:147272687,00:05:31:147415590,142903
00:05:31:147415749,00:05:31:147557752,142003
00:05:31:147557909,00:05:31:147738920,181011
00:05:31:147739304,00:05:31:147939316,200012
00:05:31:147939734,00:05:31:148132414,192680
00:05:31:148132813,00:05:31:148323437,190624
00:05:31:148323816,00:05:31:148519086,195270
00:05:31:148519509,00:05:31:148714576,195067
00:05:31:148714990,00:05:31:148873715,158725
00:05:31:148874017,00:05:31:149058489,184472
00:05:31:149058808,00:05:31:149212200,153392
00:05:31:149212450,00:05:31:149366220,153770
00:05:31:149366361,00:05:31:149523709,157348
00:05:31:149523952,00:05:31:149679841,155889
00:05:31:149680109,00:05:31:149833588,153479
00:05:31:149833815,00:05:31:149989584,155769
00:05:31:149989764,00:05:31:150132767,143003
00:05:31:150132954,00:05:31:150288498,155544
00:05:31:150288694,00:05:31:150444790,156096
00:05:31:150444958,00:05:31:150600688,155730
00:05:31:150600921,00:05:31:150757248,156327
00:05:31:150757460,00:05:31:150912384,154924
00:05:31:150912597,00:05:31:151055513,142916
00:05:31:151055706,00:05:31:151211261,155555
00:05:31:151211436,00:05:31:151354393,142957
00:05:31:151354581,00:05:31:151497488,142907
00:05:31:151497625,00:05:31:151655361,157736
00:05:31:151655614,00:05:31:151809358,153744
00:05:31:151809552,00:05:31:151965809,156257
00:05:31:151965995,00:05:31:152121252,155257
00:05:31:152121432,00:05:31:152277064,155632
00:05:31:152277243,00:05:31:152420224,142981
00:05:31:152420407,00:05:31:152563675,143268
00:05:31:152563831,00:05:31:152707862,144031
00:05:31:152708112,00:05:31:152862469,154357
00:05:31:152862680,00:05:31:153005659,142979
00:05:31:153005832,00:05:31:153148403,142571
00:05:31:153148591,00:05:31:153303832,155241
00:05:31:153304018,00:05:31:153447226,143208
00:05:31:153447405,00:05:31:153590064,142659
00:05:31:153590187,00:05:31:153735302,145115
00:05:31:153735546,00:05:31:153889776,154230
00:05:31:153889969,00:05:31:154044106,154137
00:05:31:154044285,00:05:31:154188493,144208
00:05:31:154188687,00:05:31:154331493,142806
00:05:31:154331669,00:05:31:154474231,142562
00:05:31:154474407,00:05:31:154617783,143376
00:05:31:154617985,00:05:31:154773905,155920
00:05:31:154774131,00:05:31:154929438,155307
00:05:31:154929631,00:05:31:155072104,142473
00:05:31:155072288,00:05:31:155215395,143107
00:05:31:155215583,00:05:31:155375598,160015
00:05:31:155375878,00:05:31:155527999,152121
00:05:31:155528246,00:05:31:155685293,157047
00:05:31:155685502,00:05:31:155839175,153673
00:05:31:155839384,00:05:31:155982232,142848
00:05:31:155982427,00:05:31:156138403,155976
00:05:31:156138572,00:05:31:156294387,155815
00:05:31:156294574,00:05:31:156437041,142467
00:05:31:156437225,00:05:31:156582528,145303
00:05:31:156582745,00:05:31:156738937,156192
00:05:31:156739168,00:05:31:156892275,153107
00:05:31:156892492,00:05:31:157034947,142455
00:05:31:157035124,00:05:31:157178139,143015
00:05:31:157178316,00:05:31:157321266,142950
00:05:31:157321456,00:05:31:157464318,142862
00:05:31:157464491,00:05:31:157606858,142367
00:05:31:157607047,00:05:31:157751828,144781
00:05:31:157752036,00:05:31:157906513,154477
00:05:31:157906737,00:05:31:158062040,155303
00:05:31:158062248,00:05:31:158218157,155909
00:05:31:158218352,00:05:31:158361015,142663
00:05:31:158361215,00:05:31:158504321,143106
00:05:31:158504499,00:05:31:158660614,156115
00:05:31:158660797,00:05:31:158815988,155191
00:05:31:158816169,00:05:31:158958935,142766
00:05:31:158959124,00:05:31:159115064,155940
00:05:31:159115195,00:05:31:159270898,155703
00:05:31:159271086,00:05:31:159413994,142908
00:05:31:159414173,00:05:31:159569950,155777
00:05:31:159570081,00:05:31:159715607,145526
00:05:31:159715862,00:05:31:159869212,153350
00:05:31:159869429,00:05:31:160024506,155077
00:05:31:160024702,00:05:31:160167993,143291
00:05:31:160168194,00:05:31:160311246,143052
00:05:31:160311426,00:05:31:160453894,142468
00:05:31:160454079,00:05:31:160596928,142849
00:05:31:160597120,00:05:31:160741859,144739
00:05:31:160742112,00:05:31:160896491,154379
00:05:31:160896688,00:05:31:161039108,142420
00:05:31:161039278,00:05:31:161194806,155528
00:05:31:161194988,00:05:31:161337987,142999
00:05:31:161338189,00:05:31:161481114,142925
00:05:31:161481295,00:05:31:161639532,158237
00:05:31:161639775,00:05:31:161793167,153392
00:05:31:161793361,00:05:31:161949427,156066
00:05:31:161949616,00:05:31:162105116,155500
00:05:31:162105290,00:05:31:162260830,155540
00:05:31:162261005,00:05:31:162403424,142419
00:05:31:162403612,00:05:31:162546841,143229
00:05:31:162547017,00:05:31:162691638,144621
00:05:31:162691890,00:05:31:162845987,154097
00:05:31:162846184,00:05:31:162989343,143159
00:05:31:162989518,00:05:31:163134399,144881
00:05:31:163134604,00:05:31:163288507,153903
00:05:31:163288719,00:05:31:163443918,155199
00:05:31:163444093,00:05:31:163587143,143050
00:05:31:163587318,00:05:31:163745036,157718
00:05:31:163745295,00:05:31:163899388,154093
00:05:31:163899594,00:05:31:164054552,154958
00:05:31:164054754,00:05:31:164198190,143436
00:05:31:164198374,00:05:31:164340797,142423
00:05:31:164340985,00:05:31:164484061,143076
00:05:31:164484250,00:05:31:164629349,145099
00:05:31:164629573,00:05:31:164783993,154420
00:05:31:164784228,00:05:31:164935833,151605
00:05:31:164936021,00:05:31:165082266,146245
00:05:31:165082447,00:05:31:165238154,155707
00:05:31:165238330,00:05:31:165393807,155477
00:05:31:165393974,00:05:31:165536678,142704
00:05:31:165536857,00:05:31:165697028,160171
00:05:31:165697310,00:05:31:165847947,150637
00:05:31:165848172,00:05:31:165991747,143575
00:05:31:165991949,00:05:31:166160924,168975
00:05:31:166161103,00:05:31:166304615,143512
00:05:31:166304821,00:05:31:166459364,154543
00:05:31:166459550,00:05:31:166602402,142852
00:05:31:166602598,00:05:31:166761422,158824
00:05:31:166761672,00:05:31:166915136,153464
00:05:31:166915268,00:05:31:167071188,155920
00:05:31:167071373,00:05:31:167226884,155511
00:05:31:167227056,00:05:31:167369839,142783
00:05:31:167370022,00:05:31:167513676,143654
00:05:31:167513863,00:05:31:167669890,156027
00:05:31:167670112,00:05:31:167824956,154844
00:05:31:167825162,00:05:31:167980834,155672
00:05:31:167981036,00:05:31:168124005,142969
00:05:31:168124185,00:05:31:168280135,155950
00:05:31:168280319,00:05:31:168435703,155384
00:05:31:168435890,00:05:31:168578934,143044
00:05:31:168579109,00:05:31:168735460,156351
00:05:31:168735653,00:05:31:168890777,155124
00:05:31:168890971,00:05:31:169033671,142700
00:05:31:169033868,00:05:31:169176775,142907
00:05:31:169176954,00:05:31:169319632,142678
00:05:31:169319798,00:05:31:169462615,142817
00:05:31:169462798,00:05:31:169605641,142843
00:05:31:169605830,00:05:31:169749288,143458
00:05:31:169749464,00:05:31:169904996,155532
00:05:31:169905177,00:05:31:170047657,142480
00:05:31:170047842,00:05:31:170190575,142733
00:05:31:170190753,00:05:31:170333847,143094
00:05:31:170334033,00:05:31:170477082,143049
00:05:31:170477261,00:05:31:170632818,155557
00:05:31:170632995,00:05:31:170776004,143009
00:05:31:170776182,00:05:31:170931746,155564
00:05:31:170931925,00:05:31:171087922,155997
00:05:31:171088106,00:05:31:171243638,155532
00:05:31:171243825,00:05:31:171386832,143007
00:05:31:171387001,00:05:31:171529672,142671
00:05:31:171529861,00:05:31:171673385,143524
00:05:31:171673567,00:05:31:171828619,155052
00:05:31:171828805,00:05:31:171972031,143226
00:05:31:171972215,00:05:31:172114691,142476
00:05:31:172114883,00:05:31:172257675,142792
00:05:31:172257848,00:05:31:172413584,155736
00:05:31:172413754,00:05:31:172556690,142936
00:05:31:172556860,00:05:31:172699802,142942
00:05:31:172699966,00:05:31:172842913,142947
00:05:31:172843092,00:05:31:172985865,142773
00:05:31:172986034,00:05:31:173128548,142514
00:05:31:173128729,00:05:31:173271579,142850
00:05:31:173271754,00:05:31:173415100,143346
00:05:31:173415277,00:05:31:173557570,142293
00:05:31:173557739,00:05:31:173831204,273465
00:05:31:173831435,00:05:31:174599904,768469
00:05:31:174600384,00:05:31:174767603,167219
00:05:31:174767896,00:05:31:174927663,159767
00:05:31:174927874,00:05:31:175090199,162325
00:05:31:175090404,00:05:31:175249377,158973
00:05:31:175249588,00:05:31:175405970,156382
00:05:31:175406157,00:05:31:175565512,159355
00:05:31:175565737,00:05:31:175721718,155981
00:05:31:175721946,00:05:31:175876734,154788
00:05:31:175876934,00:05:31:176040079,163145
00:05:31:176040301,00:05:31:176201062,160761
00:05:31:176201270,00:05:31:176385414,184144
00:05:31:176385962,00:05:31:176547755,161793
00:05:31:176547990,00:05:31:176709731,161741
00:05:31:176710262,00:05:31:176909283,199021
00:05:31:176909713,00:05:31:177104811,195098
00:05:31:177105233,00:05:31:177299595,194362
00:05:31:177300020,00:05:31:177457702,157682
00:05:31:177457920,00:05:31:177600016,142096
00:05:31:177600182,00:05:31:177776850,176668
00:05:31:177777267,00:05:31:177975862,198595
00:05:31:177976284,00:05:31:178134170,157886
00:05:31:178134381,00:05:31:178330247,195866
00:05:31:178330685,00:05:31:178521601,190916
00:05:31:178522025,00:05:31:178710651,188626
00:05:31:178711045,00:05:31:178875252,164207
00:05:31:178875476,00:05:31:179067599,192123
00:05:31:179068042,00:05:31:179225408,157366
00:05:31:179225624,00:05:31:179381230,155606
00:05:31:179381396,00:05:31:179576804,195408
00:05:31:179577240,00:05:31:179761277,184037
00:05:31:179761669,00:05:31:179951218,189549
00:05:31:179951641,00:05:31:180146185,194544
00:05:31:180146608,00:05:31:180344337,197729
00:05:31:180344770,00:05:31:180499279,154509
00:05:31:180499502,00:05:31:180642599,143097
00:05:31:180642784,00:05:31:180822744,179960
00:05:31:180823170,00:05:31:181018032,194862
00:05:31:181018458,00:05:31:181212643,194185
00:05:31:181213044,00:05:31:181402950,189906
00:05:31:181403388,00:05:31:181593974,190586
00:05:31:181594397,00:05:31:181788737,194340
00:05:31:181789162,00:05:31:181978610,189448
00:05:31:181979035,00:05:31:182171896,192861
00:05:31:182172319,00:05:31:182332794,160475
00:05:31:182333020,00:05:31:182488200,155180
00:05:31:182488368,00:05:31:182637427,149059
00:05:31:182637730,00:05:31:182823746,186016
00:05:31:182824170,00:05:31:183024417,200247
00:05:31:183024849,00:05:31:183206389,181540
00:05:31:183206809,00:05:31:183388343,181534
00:05:31:183388777,00:05:31:183573160,184383
00:05:31:183573582,00:05:31:183773634,200052
00:05:31:183774063,00:05:31:183970909,196846
00:05:31:183971330,00:05:31:184150710,179380
00:05:31:184151129,00:05:31:184308932,157803
00:05:31:184309147,00:05:31:184464022,154875
00:05:31:184464191,00:05:31:184607768,143577
00:05:31:184607934,00:05:31:184789927,181993
00:05:31:184790349,00:05:31:184986696,196347
00:05:31:184987130,00:05:31:185178147,191017
00:05:31:185178577,00:05:31:185374736,196159
00:05:31:185375159,00:05:31:185531140,155981
00:05:31:185531362,00:05:31:185686957,155595
00:05:31:185687121,00:05:31:185842527,155406
00:05:31:185842685,00:05:31:185985027,142342
00:05:31:185985185,00:05:31:186127334,142149
00:05:31:186127488,00:05:31:186270866,143378
00:05:31:186271023,00:05:31:186414029,143006
00:05:31:186414201,00:05:31:186556976,142775
00:05:31:186557130,00:05:31:186699597,142467
00:05:31:186699784,00:05:31:186843082,143298
00:05:31:186843263,00:05:31:186985945,142682
00:05:31:186986112,00:05:31:187129293,143181
00:05:31:187129407,00:05:31:187272041,142634
00:05:31:187272172,00:05:31:187415297,143125
00:05:31:187415469,00:05:31:187571116,155647
00:05:31:187571276,00:05:31:187717908,146632
