Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:06:36:010774062,00:06:36:010916899,142837
00:06:36:010917074,00:06:36:011072633,155559
00:06:36:011072813,00:06:36:011215473,142660
00:06:36:011215658,00:06:36:011358601,142943
00:06:36:011358763,00:06:36:011501861,143098
00:06:36:011502028,00:06:36:011644742,142714
00:06:36:011644910,00:06:36:011787273,142363
00:06:36:011787443,00:06:36:011930384,142941
00:06:36:011930547,00:06:36:012073409,142862
00:06:36:012073562,00:06:36:012216254,142692
00:06:36:012216426,00:06:36:012359398,142972
00:06:36:012359552,00:06:36:012502296,142744
00:06:36:012502466,00:06:36:012646009,143543
00:06:36:012646180,00:06:36:012788178,141998
00:06:36:012788333,00:06:36:012931561,143228
00:06:36:012931679,00:06:36:013074477,142798
00:06:36:013074593,00:06:36:013217829,143236
00:06:36:013217994,00:06:36:013360506,142512
00:06:36:013360683,00:06:36:013501912,141229
00:06:36:013502096,00:06:36:013647540,145444
00:06:36:013647705,00:06:36:013802733,155028
00:06:36:013802907,00:06:36:013945506,142599
00:06:36:013945672,00:06:36:014088472,142800
00:06:36:014088639,00:06:36:014231495,142856
00:06:36:014231669,00:06:36:014374811,143142
00:06:36:014374914,00:06:36:014517738,142824
00:06:36:014517842,00:06:36:014660892,143050
00:06:36:014661082,00:06:36:014803260,142178
00:06:36:014803432,00:06:36:014946489,143057
00:06:36:014946663,00:06:36:015089181,142518
00:06:36:015089356,00:06:36:015230595,141239
00:06:36:015230769,00:06:36:015373623,142854
00:06:36:015373796,00:06:36:015518700,144904
00:06:36:015518873,00:06:36:015661670,142797
00:06:36:015661781,00:06:36:015802945,141164
00:06:36:015803063,00:06:36:015947487,144424
00:06:36:015947674,00:06:36:016090548,142874
00:06:36:016090719,00:06:36:016232833,142114
00:06:36:016232999,00:06:36:016376445,143446
00:06:36:016376618,00:06:36:016519181,142563
00:06:36:016519339,00:06:36:016662723,143384
00:06:36:016662903,00:06:36:016805375,142472
00:06:36:016805530,00:06:36:016948429,142899
00:06:36:016948596,00:06:36:017091698,143102
00:06:36:017091864,00:06:36:017234598,142734
00:06:36:017234760,00:06:36:017377568,142808
00:06:36:017377738,00:06:36:017520345,142607
00:06:36:017520518,00:06:36:017663620,143102
00:06:36:017663791,00:06:36:017806391,142600
00:06:36:017806562,00:06:36:017949168,142606
00:06:36:017949333,00:06:36:018092019,142686
00:06:36:018092170,00:06:36:018235091,142921
00:06:36:018235255,00:06:36:018378393,143138
00:06:36:018378558,00:06:36:018521093,142535
00:06:36:018521258,00:06:36:018665092,143834
00:06:36:018665271,00:06:36:018807077,141806
00:06:36:018807242,00:06:36:018950622,143380
00:06:36:018950797,00:06:36:019093372,142575
00:06:36:019093537,00:06:36:019236315,142778
00:06:36:019236473,00:06:36:019379330,142857
00:06:36:019379484,00:06:36:019522737,143253
00:06:36:019522917,00:06:36:019665160,142243
00:06:36:019665325,00:06:36:019808319,142994
00:06:36:019808474,00:06:36:019949568,141094
00:06:36:019949729,00:06:36:020093073,143344
00:06:36:020093253,00:06:36:020237303,144050
00:06:36:020237459,00:06:36:020380283,142824
00:06:36:020380455,00:06:36:020523434,142979
00:06:36:020523618,00:06:36:020666537,142919
00:06:36:020666651,00:06:36:020809316,142665
00:06:36:020809486,00:06:36:020952025,142539
00:06:36:020952182,00:06:36:021095467,143285
00:06:36:021095637,00:06:36:021238433,142796
00:06:36:021238595,00:06:36:021380999,142404
00:06:36:021381153,00:06:36:021523862,142709
00:06:36:021524024,00:06:36:021667263,143239
00:06:36:021667435,00:06:36:021810544,143109
00:06:36:021810708,00:06:36:021953015,142307
00:06:36:021953183,00:06:36:022096245,143062
00:06:36:022096415,00:06:36:022238916,142501
00:06:36:022239096,00:06:36:022382542,143446
00:06:36:022382717,00:06:36:022524998,142281
00:06:36:022525166,00:06:36:022667855,142689
00:06:36:022668024,00:06:36:022811349,143325
00:06:36:022811519,00:06:36:022954954,143435
00:06:36:022955113,00:06:36:023097046,141933
00:06:36:023097215,00:06:36:023240272,143057
00:06:36:023240430,00:06:36:023382932,142502
00:06:36:023383095,00:06:36:023526207,143112
00:06:36:023526371,00:06:36:023669558,143187
00:06:36:023669669,00:06:36:023812341,142672
00:06:36:023812519,00:06:36:023955533,143014
00:06:36:023955699,00:06:36:024098456,142757
00:06:36:024098559,00:06:36:024241194,142635
00:06:36:024241306,00:06:36:024384144,142838
00:06:36:024384321,00:06:36:024527017,142696
00:06:36:024527188,00:06:36:024670345,143157
00:06:36:024670514,00:06:36:024812809,142295
00:06:36:024812969,00:06:36:024956383,143414
00:06:36:024956496,00:06:36:025099219,142723
00:06:36:025099402,00:06:36:025242576,143174
00:06:36:025242755,00:06:36:025385187,142432
00:06:36:025385300,00:06:36:025528138,142838
00:06:36:025528309,00:06:36:025670988,142679
00:06:36:025671163,00:06:36:025814105,142942
00:06:36:025814277,00:06:36:025956912,142635
00:06:36:025957069,00:06:36:026100129,143060
00:06:36:026100297,00:06:36:026242865,142568
00:06:36:026243033,00:06:36:026386137,143104
00:06:36:026386299,00:06:36:026529112,142813
00:06:36:026529223,00:06:36:026672248,143025
00:06:36:026672362,00:06:36:026814968,142606
00:06:36:026815138,00:06:36:026958713,143575
00:06:36:026958883,00:06:36:027101141,142258
00:06:36:027101299,00:06:36:027243731,142432
00:06:36:027243895,00:06:36:027386896,143001
00:06:36:027387077,00:06:36:027530043,142966
00:06:36:027530205,00:06:36:027673376,143171
00:06:36:027673544,00:06:36:027816216,142672
00:06:36:027816390,00:06:36:027959270,142880
00:06:36:027959442,00:06:36:028102385,142943
00:06:36:028102569,00:06:36:028244831,142262
00:06:36:028244995,00:06:36:028386595,141600
00:06:36:028386771,00:06:36:028530864,144093
00:06:36:028531027,00:06:36:028674642,143615
00:06:36:028674761,00:06:36:028817296,142535
00:06:36:028817484,00:06:36:028969484,152000
00:06:36:028969649,00:06:36:029116092,146443
00:06:36:029116260,00:06:36:029259590,143330
00:06:36:029259761,00:06:36:029401708,141947
00:06:36:029401879,00:06:36:029545094,143215
00:06:36:029545280,00:06:36:029686516,141236
00:06:36:029686678,00:06:36:029831138,144460
00:06:36:029831315,00:06:36:029974098,142783
00:06:36:029974273,00:06:36:030117040,142767
00:06:36:030117205,00:06:36:030260308,143103
00:06:36:030260471,00:06:36:030403294,142823
00:06:36:030403459,00:06:36:030545345,141886
00:06:36:030545515,00:06:36:030689327,143812
00:06:36:030689498,00:06:36:030838729,149231
00:06:36:030838889,00:06:36:030987985,149096
00:06:36:030988150,00:06:36:031130776,142626
00:06:36:031130929,00:06:36:031273940,143011
00:06:36:031274101,00:06:36:031416805,142704
00:06:36:031416957,00:06:36:031559983,143026
00:06:36:031560130,00:06:36:031703396,143266
00:06:36:031703568,00:06:36:031846145,142577
00:06:36:031846324,00:06:36:031988732,142408
00:06:36:031988892,00:06:36:032132548,143656
00:06:36:032132733,00:06:36:032275193,142460
00:06:36:032275363,00:06:36:032416485,141122
00:06:36:032416643,00:06:36:032560102,143459
00:06:36:032560272,00:06:36:032704402,144130
00:06:36:032704515,00:06:36:032847085,142570
00:06:36:032847251,00:06:36:032990017,142766
00:06:36:032990182,00:06:36:033132880,142698
00:06:36:033133052,00:06:36:033276313,143261
00:06:36:033276427,00:06:36:033419185,142758
00:06:36:033419370,00:06:36:033573457,154087
00:06:36:033573625,00:06:36:033717967,144342
00:06:36:033718142,00:06:36:033861013,142871
00:06:36:033861175,00:06:36:034003360,142185
00:06:36:034003532,00:06:36:034146704,143172
00:06:36:034146877,00:06:36:034289746,142869
00:06:36:034289913,00:06:36:034433195,143282
00:06:36:034433360,00:06:36:034574787,141427
00:06:36:034574946,00:06:36:034719360,144414
00:06:36:034719549,00:06:36:034861735,142186
00:06:36:034861899,00:06:36:035005148,143249
00:06:36:035005315,00:06:36:035147699,142384
00:06:36:035147869,00:06:36:035289062,141193
00:06:36:035289235,00:06:36:035432437,143202
00:06:36:035432601,00:06:36:035576882,144281
00:06:36:035577041,00:06:36:035719750,142709
00:06:36:035719929,00:06:36:035861185,141256
00:06:36:035861355,00:06:36:036005689,144334
00:06:36:036005847,00:06:36:036148836,142989
00:06:36:036149006,00:06:36:036304689,155683
00:06:36:036304851,00:06:36:036447668,142817
00:06:36:036447827,00:06:36:036590972,143145
00:06:36:036591131,00:06:36:036734026,142895
00:06:36:036734183,00:06:36:036876553,142370
00:06:36:036876711,00:06:36:037019678,142967
00:06:36:037019836,00:06:36:037162626,142790
00:06:36:037162778,00:06:36:037306217,143439
00:06:36:037306372,00:06:36:037448537,142165
00:06:36:037448697,00:06:36:037591738,143041
00:06:36:037591897,00:06:36:037734799,142902
00:06:36:037734956,00:06:36:037877961,143005
00:06:36:037878114,00:06:36:038020614,142500
00:06:36:038020771,00:06:36:038163590,142819
00:06:36:038163765,00:06:36:038306617,142852
00:06:36:038306778,00:06:36:038449892,143114
00:06:36:038450060,00:06:36:038592799,142739
00:06:36:038592966,00:06:36:038735722,142756
00:06:36:038735881,00:06:36:038878630,142749
00:06:36:038878793,00:06:36:039021690,142897
00:06:36:039021847,00:06:36:039163043,141196
00:06:36:039163207,00:06:36:039307575,144368
00:06:36:039307742,00:06:36:039450953,143211
00:06:36:039451119,00:06:36:039593895,142776
00:06:36:039594062,00:06:36:039736903,142841
00:06:36:039737074,00:06:36:039879611,142537
00:06:36:039879777,00:06:36:040022614,142837
00:06:36:040022774,00:06:36:040165755,142981
00:06:36:040165934,00:06:36:040308518,142584
00:06:36:040308684,00:06:36:040451580,142896
00:06:36:040451743,00:06:36:040594585,142842
00:06:36:040594761,00:06:36:040738156,143395
00:06:36:040738325,00:06:36:040878980,140655
00:06:36:040879140,00:06:36:041023553,144413
00:06:36:041023719,00:06:36:041166670,142951
00:06:36:041166851,00:06:36:041310069,143218
00:06:36:041310237,00:06:36:041452455,142218
00:06:36:041452613,00:06:36:041593968,141355
00:06:36:041594128,00:06:36:041739119,144991
00:06:36:041739275,00:06:36:041881855,142580
00:06:36:041882043,00:06:36:042024611,142568
00:06:36:042024778,00:06:36:042167486,142708
00:06:36:042167648,00:06:36:042310547,142899
00:06:36:042310708,00:06:36:042453039,142331
00:06:36:042453213,00:06:36:042596434,143221
00:06:36:042596599,00:06:36:042738041,141442
00:06:36:042738212,00:06:36:042882730,144518
00:06:36:042882909,00:06:36:043026265,143356
00:06:36:043026431,00:06:36:043169116,142685
00:06:36:043169283,00:06:36:043312013,142730
00:06:36:043312189,00:06:36:043454443,142254
00:06:36:043454610,00:06:36:043597793,143183
00:06:36:043597957,00:06:36:043740584,142627
00:06:36:043740737,00:06:36:043884264,143527
00:06:36:043884447,00:06:36:044027099,142652
00:06:36:044027286,00:06:36:044170176,142890
00:06:36:044170344,00:06:36:044313055,142711
00:06:36:044313224,00:06:36:044455378,142154
00:06:36:044455541,00:06:36:044598495,142954
00:06:36:044598650,00:06:36:044741924,143274
00:06:36:044742097,00:06:36:044884726,142629
00:06:36:044884896,00:06:36:045027658,142762
00:06:36:045027839,00:06:36:045170409,142570
00:06:36:045170573,00:06:36:045314076,143503
00:06:36:045314240,00:06:36:045456233,141993
00:06:36:045456401,00:06:36:045603532,147131
00:06:36:045604036,00:06:36:045757918,153882
00:06:36:045758155,00:06:36:045912042,153887
00:06:36:045912199,00:06:36:046055220,143021
00:06:36:046055413,00:06:36:046198401,142988
00:06:36:046198596,00:06:36:046354169,155573
00:06:36:046354306,00:06:36:046497377,143071
00:06:36:046497510,00:06:36:046661810,164300
00:06:36:046662015,00:06:36:046836766,174751
00:06:36:046836969,00:06:36:046991600,154631
00:06:36:046991798,00:06:36:047134450,142652
00:06:36:047134578,00:06:36:047290085,155507
00:06:36:047290206,00:06:36:047433510,143304
00:06:36:047433634,00:06:36:047576195,142561
00:06:36:047576325,00:06:36:047719435,143110
00:06:36:047719599,00:06:36:047875402,155803
00:06:36:047875556,00:06:36:048029422,153866
00:06:36:048029554,00:06:36:048174151,144597
00:06:36:048174299,00:06:36:048317196,142897
00:06:36:048317423,00:06:36:048459888,142465
00:06:36:048460025,00:06:36:048602972,142947
00:06:36:048603101,00:06:36:048746230,143129
00:06:36:048746392,00:06:36:048888318,141926
00:06:36:048888457,00:06:36:049032439,143982
00:06:36:049032581,00:06:36:049175135,142554
00:06:36:049175284,00:06:36:049318044,142760
00:06:36:049318249,00:06:36:049461231,142982
00:06:36:049461460,00:06:36:049603963,142503
00:06:36:049604088,00:06:36:049747260,143172
00:06:36:049747409,00:06:36:049903057,155648
00:06:36:049903194,00:06:36:050046080,142886
00:06:36:050046225,00:06:36:050202590,156365
00:06:36:050202735,00:06:36:050356576,153841
00:06:36:050356728,00:06:36:050500973,144245
00:06:36:050501104,00:06:36:050644371,143267
00:06:36:050644580,00:06:36:050799976,155396
00:06:36:050800116,00:06:36:050941376,141260
00:06:36:050941514,00:06:36:051086081,144567
00:06:36:051086209,00:06:36:051229556,143347
00:06:36:051229691,00:06:36:051372061,142370
00:06:36:051372260,00:06:36:051514969,142709
00:06:36:051515104,00:06:36:051658430,143326
00:06:36:051658630,00:06:36:051814158,155528
00:06:36:051814292,00:06:36:051956962,142670
00:06:36:051957094,00:06:36:052099720,142626
00:06:36:052099853,00:06:36:052242942,143089
00:06:36:052243085,00:06:36:052386438,143353
00:06:36:052386576,00:06:36:052528730,142154
00:06:36:052528866,00:06:36:052672541,143675
00:06:36:052672692,00:06:36:052815081,142389
00:06:36:052815231,00:06:36:052958099,142868
00:06:36:052958224,00:06:36:053100898,142674
00:06:36:053101032,00:06:36:053242350,141318
00:06:36:053242495,00:06:36:053387191,144696
00:06:36:053387322,00:06:36:053530796,143474
00:06:36:053531018,00:06:36:053686786,155768
00:06:36:053687007,00:06:36:053841992,154985
00:06:36:053842125,00:06:36:053985087,142962
00:06:36:053985241,00:06:36:054128265,143024
00:06:36:054128413,00:06:36:054283803,155390
00:06:36:054283936,00:06:36:054426842,142906
00:06:36:054426969,00:06:36:054570242,143273
00:06:36:054570402,00:06:36:054713466,143064
00:06:36:054713697,00:06:36:054868639,154942
00:06:36:054868852,00:06:36:055012017,143165
00:06:36:055012228,00:06:36:055154957,142729
00:06:36:055155094,00:06:36:055298572,143478
00:06:36:055298788,00:06:36:055440908,142120
00:06:36:055441038,00:06:36:055597037,155999
00:06:36:055597257,00:06:36:055740554,143297
00:06:36:055740772,00:06:36:055896208,155436
00:06:36:055896429,00:06:36:056051904,155475
00:06:36:056052108,00:06:36:056207863,155755
00:06:36:056208069,00:06:36:056351418,143349
00:06:36:056351617,00:06:36:056505496,153879
00:06:36:056505626,00:06:36:056650294,144668
00:06:36:056650491,00:06:36:056804733,154242
00:06:36:056804956,00:06:36:056948765,143809
00:06:36:056948912,00:06:36:057092191,143279
00:06:36:057092415,00:06:36:057247550,155135
00:06:36:057247767,00:06:36:057389194,141427
00:06:36:057389326,00:06:36:057533941,144615
00:06:36:057534164,00:06:36:057677461,143297
00:06:36:057677625,00:06:36:057833099,155474
00:06:36:057833300,00:06:36:057988858,155558
00:06:36:057989068,00:06:36:058144915,155847
00:06:36:058145123,00:06:36:058300197,155074
00:06:36:058300339,00:06:36:058443878,143539
00:06:36:058444092,00:06:36:058586790,142698
00:06:36:058586979,00:06:36:058730290,143311
00:06:36:058730507,00:06:36:058872735,142228
00:06:36:058872881,00:06:36:059016079,143198
00:06:36:059016279,00:06:36:059157364,141085
00:06:36:059157566,00:06:36:059301852,144286
00:06:36:059302052,00:06:36:059457995,155943
00:06:36:059458216,00:06:36:059599128,140912
00:06:36:059599346,00:06:36:059743499,144153
00:06:36:059743723,00:06:36:059886958,143235
00:06:36:059887181,00:06:36:060043126,155945
00:06:36:060043344,00:06:36:060211692,168348
00:06:36:060211896,00:06:36:060367736,155840
00:06:36:060367948,00:06:36:060510843,142895
00:06:36:060510975,00:06:36:060654293,143318
00:06:36:060654459,00:06:36:060810374,155915
00:06:36:060810547,00:06:36:060966276,155729
00:06:36:060966408,00:06:36:061107664,141256
00:06:36:061107881,00:06:36:061252906,145025
00:06:36:061253116,00:06:36:061408355,155239
00:06:36:061408562,00:06:36:061549643,141081
00:06:36:061549844,00:06:36:061694479,144635
00:06:36:061694643,00:06:36:061850709,156066
00:06:36:061850874,00:06:36:062006887,156013
00:06:36:062007106,00:06:36:062162522,155416
00:06:36:062162707,00:06:36:062318588,155881
00:06:36:062318779,00:06:36:062473729,154950
00:06:36:062473881,00:06:36:062616961,143080
00:06:36:062617166,00:06:36:062772946,155780
00:06:36:062773162,00:06:36:062928897,155735
00:06:36:062929069,00:06:36:063071887,142818
00:06:36:063072103,00:06:36:063214677,142574
00:06:36:063214895,00:06:36:063356194,141299
00:06:36:063356402,00:06:36:063501097,144695
00:06:36:063501324,00:06:36:063644158,142834
00:06:36:063644352,00:06:36:063799565,155213
00:06:36:063799747,00:06:36:063943671,143924
00:06:36:063943945,00:06:36:064099006,155061
00:06:36:064099210,00:06:36:064253920,154710
00:06:36:064254128,00:06:36:064397988,143860
00:06:36:064398188,00:06:36:064540883,142695
00:06:36:064541092,00:06:36:064697236,156144
00:06:36:064697485,00:06:36:064853119,155634
00:06:36:064853339,00:06:36:065008668,155329
00:06:36:065008879,00:06:36:065149932,141053
00:06:36:065150087,00:06:36:065294746,144659
00:06:36:065294961,00:06:36:065438014,143053
00:06:36:065438228,00:06:36:065580575,142347
00:06:36:065580778,00:06:36:065723890,143112
00:06:36:065724072,00:06:36:065866797,142725
00:06:36:065866994,00:06:36:066008306,141312
00:06:36:066008461,00:06:36:066152649,144188
00:06:36:066152871,00:06:36:066295915,143044
00:06:36:066296123,00:06:36:066451627,155504
00:06:36:066451839,00:06:36:066594925,143086
00:06:36:066595141,00:06:36:066751582,156441
00:06:36:066751769,00:06:36:066905478,153709
00:06:36:066905643,00:06:36:067049926,144283
00:06:36:067050083,00:06:36:067192898,142815
00:06:36:067193111,00:06:36:067349056,155945
00:06:36:067349262,00:06:36:067504628,155366
00:06:36:067504836,00:06:36:067647848,143012
00:06:36:067648062,00:06:36:067803981,155919
00:06:36:067804183,00:06:36:067960077,155894
