Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:21:34:849292557,00:21:34:849435572,143015
00:21:34:849435851,00:21:34:849579703,143852
00:21:34:849579983,00:21:34:849727371,147388
00:21:34:849727697,00:21:34:852988578,3260881
00:21:34:852989075,00:21:34:853146001,156926
00:21:34:853146240,00:21:34:853287346,141106
00:21:34:853287597,00:21:34:856983114,3695517
00:21:34:856983602,00:21:34:860984168,4000566
00:21:34:860984449,00:21:34:864987720,4003271
00:21:34:864987957,00:21:34:868985688,3997731
00:21:34:868985954,00:21:34:872989049,4003095
00:21:34:872989313,00:21:34:876984160,3994847
00:21:34:876984415,00:21:34:880981882,3997467
00:21:34:880982140,00:21:34:884978805,3996665
00:21:34:884979064,00:21:34:888981612,4002548
00:21:34:888981861,00:21:34:892988221,4006360
00:21:34:892988480,00:21:34:896985457,3996977
00:21:34:896985778,00:21:34:900979895,3994117
00:21:34:900980151,00:21:34:904986532,4006381
00:21:34:904986806,00:21:34:908989497,4002691
00:21:34:908989728,00:21:34:912983686,3993958
00:21:34:912983917,00:21:34:916990707,4006790
00:21:34:916990954,00:21:34:920985431,3994477
00:21:34:920985684,00:21:34:924983066,3997382
00:21:34:924983311,00:21:34:928978523,3995212
00:21:34:928978772,00:21:34:932983515,4004743
00:21:34:932983785,00:21:34:936978217,3994432
00:21:34:936978457,00:21:34:940984707,4006250
00:21:34:940984992,00:21:34:944979704,3994712
00:21:34:944979954,00:21:34:948994226,4014272
00:21:34:948994793,00:21:34:952981731,3986938
00:21:34:952982001,00:21:34:956985071,4003070
00:21:34:956985361,00:21:34:960992755,4007394
00:21:34:960993034,00:21:34:964978415,3985381
00:21:34:964978683,00:21:34:968981577,4002894
00:21:34:968981815,00:21:34:972977405,3995590
00:21:34:972977666,00:21:34:976983478,4005812
00:21:34:976983750,00:21:34:980978275,3994525
00:21:34:980978517,00:21:34:984985908,4007391
00:21:34:984986185,00:21:34:988980150,3993965
00:21:34:988980370,00:21:34:992983310,4002940
00:21:34:992983546,00:21:34:996990035,4006489
00:21:34:996990312,00:21:35:000986860,3996548
00:21:35:000987148,00:21:35:004981142,3993994
00:21:35:004981466,00:21:35:008978032,3996566
00:21:35:008978294,00:21:35:012992312,4014018
00:21:35:012992549,00:21:35:016979534,3986985
00:21:35:016979764,00:21:35:020984965,4005201
00:21:35:020985239,00:21:35:024980613,3995374
00:21:35:024980902,00:21:35:028983440,4002538
00:21:35:028983700,00:21:35:032979520,3995820
00:21:35:032979768,00:21:35:036985663,4005895
00:21:35:036985929,00:21:35:040981219,3995290
00:21:35:040981481,00:21:35:044984764,4003283
00:21:35:044985030,00:21:35:048988420,4003390
00:21:35:048988869,00:21:35:052986214,3997345
00:21:35:052986623,00:21:35:056997152,4010529
00:21:35:056997826,00:21:35:060997449,3999623
00:21:35:060997997,00:21:35:065879645,4881648
00:21:35:065880390,00:21:35:068988099,3107709
00:21:35:068988778,00:21:35:072985843,3997065
00:21:35:072986117,00:21:35:076989983,4003866
00:21:35:076990273,00:21:35:080985847,3995574
00:21:35:080986128,00:21:35:084982739,3996611
00:21:35:084983034,00:21:35:088976186,3993152
00:21:35:088976472,00:21:35:092982418,4005946
00:21:35:092982659,00:21:35:096980382,3997723
00:21:35:096980673,00:21:35:100981798,4001125
00:21:35:100982080,00:21:35:104977417,3995337
00:21:35:104977657,00:21:35:108991108,4013451
00:21:35:108991706,00:21:35:112991793,4000087
00:21:35:112992078,00:21:35:116982525,3990447
00:21:35:116982789,00:21:35:120989938,4007149
00:21:35:120990206,00:21:35:124987180,3996974
00:21:35:124987498,00:21:35:128993199,4005701
00:21:35:128993466,00:21:35:132987645,3994179
00:21:35:132987943,00:21:35:136982753,3994810
00:21:35:136983005,00:21:35:140977746,3994741
00:21:35:140978022,00:21:35:144987677,4009655
00:21:35:144988166,00:21:35:148982825,3994659
00:21:35:148983202,00:21:35:152986601,4003399
00:21:35:152986976,00:21:35:156998994,4012018
00:21:35:156999537,00:21:35:160987242,3987705
00:21:35:160987506,00:21:35:164980698,3993192
00:21:35:164980951,00:21:35:168989870,4008919
00:21:35:168990361,00:21:35:172981549,3991188
00:21:35:172981823,00:21:35:176986569,4004746
00:21:35:176986863,00:21:35:180983255,3996392
00:21:35:180983484,00:21:35:184978211,3994727
00:21:35:184978472,00:21:35:188982768,4004296
00:21:35:188983023,00:21:35:192980732,3997709
00:21:35:192981023,00:21:35:196986632,4005609
00:21:35:196986957,00:21:35:200979192,3992235
00:21:35:200979420,00:21:35:204978364,3998944
00:21:35:204978631,00:21:35:208983172,4004541
00:21:35:208983439,00:21:35:212978829,3995390
00:21:35:212979113,00:21:35:216984433,4005320
00:21:35:216984732,00:21:35:220990414,4005682
00:21:35:220990761,00:21:35:224982988,3992227
00:21:35:224983273,00:21:35:228980082,3996809
00:21:35:228980342,00:21:35:232983443,4003101
00:21:35:232983711,00:21:35:236981111,3997400
00:21:35:236981411,00:21:35:240987646,4006235
00:21:35:240987930,00:21:35:244989679,4001749
00:21:35:244989935,00:21:35:248987389,3997454
00:21:35:248987650,00:21:35:252992895,4005245
00:21:35:252993219,00:21:35:256978943,3985724
00:21:35:256979211,00:21:35:260987563,4008352
00:21:35:260987861,00:21:35:264978785,3990924
00:21:35:264979015,00:21:35:268987188,4008173
00:21:35:268987630,00:21:35:272988544,4000914
00:21:35:272988898,00:21:35:276985883,3996985
00:21:35:276986169,00:21:35:280982459,3996290
00:21:35:280982731,00:21:35:284984102,4001371
00:21:35:284984682,00:21:35:288986451,4001769
00:21:35:288986997,00:21:35:292990436,4003439
00:21:35:292990949,00:21:35:296984777,3993828
00:21:35:296985040,00:21:35:300988369,4003329
00:21:35:300988641,00:21:35:304984079,3995438
00:21:35:304984378,00:21:35:308978752,3994374
00:21:35:308979001,00:21:35:312984434,4005433
00:21:35:312984703,00:21:35:316979491,3994788
00:21:35:316979746,00:21:35:320985885,4006139
00:21:35:320986143,00:21:35:324982264,3996121
00:21:35:324982549,00:21:35:328977385,3994836
00:21:35:328977679,00:21:35:332980462,4002783
00:21:35:332980710,00:21:35:336978428,3997718
00:21:35:336978668,00:21:35:340981079,4002411
00:21:35:340981341,00:21:35:344988062,4006721
00:21:35:344988312,00:21:35:348983932,3995620
00:21:35:348984312,00:21:35:352989439,4005127
00:21:35:352989693,00:21:35:356982856,3993163
00:21:35:356983120,00:21:35:360991277,4008157
00:21:35:360991591,00:21:35:364988508,3996917
00:21:35:364988805,00:21:35:368994841,4006036
00:21:35:368995304,00:21:35:372987015,3991711
00:21:35:372987365,00:21:35:376982621,3995256
00:21:35:376982890,00:21:35:380978225,3995335
00:21:35:380978476,00:21:35:384983945,4005469
00:21:35:384984231,00:21:35:388979742,3995511
00:21:35:388979993,00:21:35:392983947,4003954
00:21:35:392984202,00:21:35:396990072,4005870
00:21:35:396990350,00:21:35:400976643,3986293
00:21:35:400976888,00:21:35:404980874,4003986
00:21:35:404981124,00:21:35:408986734,4005610
00:21:35:408986997,00:21:35:412981348,3994351
00:21:35:412981626,00:21:35:416986835,4005209
00:21:35:416987111,00:21:35:420982752,3995641
00:21:35:420983020,00:21:35:424980476,3997456
00:21:35:424980765,00:21:35:428984230,4003465
00:21:35:428984500,00:21:35:432980029,3995529
00:21:35:432980284,00:21:35:436984223,4003939
00:21:35:436984470,00:21:35:440980133,3995663
00:21:35:440980372,00:21:35:444979002,3998630
00:21:35:444979371,00:21:35:448982369,4002998
00:21:35:448982647,00:21:35:452977462,3994815
00:21:35:452977715,00:21:35:456983108,4005393
00:21:35:456983379,00:21:35:460987466,4004087
00:21:35:460987690,00:21:35:464982371,3994681
00:21:35:464982597,00:21:35:468985527,4002930
00:21:35:468985998,00:21:35:472985333,3999335
00:21:35:472985650,00:21:35:476980310,3994660
00:21:35:476980591,00:21:35:480985904,4005313
00:21:35:480986192,00:21:35:484980905,3994713
00:21:35:484981161,00:21:35:488977128,3995967
00:21:35:488977401,00:21:35:492991018,4013617
00:21:35:492991302,00:21:35:496979155,3987853
00:21:35:496979431,00:21:35:500982821,4003390
00:21:35:500983117,00:21:35:504979379,3996262
00:21:35:504979645,00:21:35:508983600,4003955
00:21:35:508983876,00:21:35:512977651,3993775
00:21:35:512977908,00:21:35:516984974,4007066
00:21:35:516985246,00:21:35:520978072,3992826
00:21:35:520978320,00:21:35:524985695,4007375
00:21:35:524985960,00:21:35:528981621,3995661
00:21:35:528981872,00:21:35:532987588,4005716
00:21:35:532987900,00:21:35:536979584,3991684
00:21:35:536979805,00:21:35:540978817,3999012
00:21:35:540979090,00:21:35:544982580,4003490
00:21:35:544982810,00:21:35:548986701,4003891
00:21:35:548987718,00:21:35:552986638,3998920
00:21:35:552987193,00:21:35:556981963,3994770
00:21:35:556982254,00:21:35:560986268,4004014
00:21:35:560986541,00:21:35:564980883,3994342
00:21:35:564981153,00:21:35:568976670,3995517
00:21:35:568976924,00:21:35:572983682,4006758
00:21:35:572983968,00:21:35:576987652,4003684
00:21:35:576987937,00:21:35:580982995,3995058
00:21:35:580983248,00:21:35:584987820,4004572
00:21:35:584988156,00:21:35:588984594,3996438
00:21:35:588984916,00:21:35:592979710,3994794
00:21:35:592979947,00:21:35:596985539,4005592
00:21:35:596985848,00:21:35:600981299,3995451
00:21:35:600981589,00:21:35:604987051,4005462
00:21:35:604987422,00:21:35:609391370,4403948
00:21:35:609392080,00:21:35:612990749,3598669
00:21:35:612991210,00:21:35:616992172,4000962
00:21:35:616992492,00:21:35:620977930,3985438
00:21:35:620978242,00:21:35:624983173,4004931
00:21:35:624983491,00:21:35:628977610,3994119
00:21:35:628977887,00:21:35:632983412,4005525
00:21:35:632983679,00:21:35:636988550,4004871
00:21:35:636988864,00:21:35:640984901,3996037
00:21:35:640985178,00:21:35:644980420,3995242
00:21:35:644980728,00:21:35:648978656,3997928
00:21:35:648979085,00:21:35:652981131,4002046
00:21:35:652981422,00:21:35:656977952,3996530
00:21:35:656978234,00:21:35:660982422,4004188
00:21:35:660982735,00:21:35:664979203,3996468
00:21:35:664979472,00:21:35:669011495,4032023
00:21:35:669011819,00:21:35:672980790,3968971
00:21:35:672981093,00:21:35:676987672,4006579
00:21:35:676988010,00:21:35:680980622,3992612
00:21:35:680980928,00:21:35:684975332,3994404
00:21:35:684975606,00:21:35:688978690,4003084
00:21:35:688978999,00:21:35:692985455,4006456
00:21:35:692985721,00:21:35:696984261,3998540
00:21:35:696984617,00:21:35:701005227,4020610
00:21:35:701005521,00:21:35:704980595,3975074
00:21:35:704980856,00:21:35:708978093,3997237
00:21:35:708978383,00:21:35:712983195,4004812
00:21:35:712983450,00:21:35:716979121,3995671
00:21:35:716979402,00:21:35:720976252,3996850
00:21:35:720976540,00:21:35:724977583,4001043
00:21:35:724977838,00:21:35:728985025,4007187
00:21:35:728985297,00:21:35:732981247,3995950
00:21:35:732981558,00:21:35:736977075,3995517
00:21:35:736977377,00:21:35:740990883,4013506
00:21:35:740991171,00:21:35:744977648,3986477
00:21:35:744977941,00:21:35:748980847,4002906
00:21:35:748981148,00:21:35:752977240,3996092
00:21:35:752977517,00:21:35:756983779,4006262
00:21:35:756984059,00:21:35:760981902,3997843
00:21:35:760982214,00:21:35:764976068,3993854
00:21:35:764976370,00:21:35:768980974,4004604
00:21:35:768981286,00:21:35:772985419,4004133
00:21:35:772985709,00:21:35:776982313,3996604
00:21:35:776982668,00:21:35:780989361,4006693
00:21:35:780989668,00:21:35:784982320,3992652
00:21:35:784982628,00:21:35:788975503,3992875
00:21:35:788975763,00:21:35:792984953,4009190
00:21:35:792985266,00:21:35:796980549,3995283
00:21:35:796980887,00:21:35:800984662,4003775
00:21:35:800984963,00:21:35:804980113,3995150
00:21:35:804980396,00:21:35:808973323,3992927
00:21:35:808973581,00:21:35:812982723,4009142
00:21:35:812983054,00:21:35:816978097,3995043
00:21:35:816978401,00:21:35:820979261,4000860
00:21:35:820979517,00:21:35:824975475,3995958
00:21:35:824975728,00:21:35:828983601,4007873
00:21:35:828983904,00:21:35:832977636,3993732
00:21:35:832977942,00:21:35:836984364,4006422
00:21:35:836984674,00:21:35:840979166,3994492
00:21:35:840979440,00:21:35:844984163,4004723
00:21:35:844984446,00:21:35:848977807,3993361
00:21:35:848978040,00:21:35:852986702,4008662
00:21:35:852987010,00:21:35:856979235,3992225
00:21:35:856979496,00:21:35:860975149,3995653
00:21:35:860975437,00:21:35:864982876,4007439
00:21:35:864983147,00:21:35:868977384,3994237
00:21:35:868977672,00:21:35:872971444,3993772
00:21:35:872971693,00:21:35:876987419,4015726
00:21:35:876987713,00:21:35:880972931,3985218
00:21:35:880973209,00:21:35:884980508,4007299
00:21:35:884980755,00:21:35:888975657,3994902
00:21:35:888975910,00:21:35:892980557,4004647
00:21:35:892980838,00:21:35:896985558,4004720
00:21:35:896985838,00:21:35:900981191,3995353
00:21:35:900981443,00:21:35:904975705,3994262
00:21:35:904975954,00:21:35:908979473,4003519
00:21:35:908979733,00:21:35:912978606,3998873
00:21:35:912978886,00:21:35:916982865,4003979
00:21:35:916983133,00:21:35:920978815,3995682
00:21:35:920979067,00:21:35:924975429,3996362
00:21:35:924975699,00:21:35:928978027,4002328
00:21:35:928978288,00:21:35:932984754,4006466
00:21:35:932985042,00:21:35:936981269,3996227
00:21:35:936981561,00:21:35:940975679,3994118
00:21:35:940975951,00:21:35:944982428,4006477
00:21:35:944982712,00:21:35:948978146,3995434
00:21:35:948978405,00:21:35:952982471,4004066
00:21:35:952982751,00:21:35:956978553,3995802
00:21:35:956978843,00:21:35:960975123,3996280
00:21:35:960975393,00:21:35:964976827,4001434
00:21:35:964977068,00:21:35:968982483,4005415
00:21:35:968982754,00:21:35:972980220,3997466
00:21:35:972980494,00:21:35:976974774,3994280
00:21:35:976975035,00:21:35:980981050,4006015
00:21:35:980981296,00:21:35:984977185,3995889
00:21:35:984977440,00:21:35:988983005,4005565
00:21:35:988983288,00:21:35:992976824,3993536
00:21:35:992977107,00:21:35:996983634,4006527
00:21:35:996983915,00:21:36:000976989,3993074
00:21:36:000977295,00:21:36:004974239,3996944
00:21:36:004974531,00:21:36:008981605,4007074
00:21:36:008981905,00:21:36:012974736,3992831
00:21:36:012974980,00:21:36:016979286,4004306
00:21:36:016979551,00:21:36:020984748,4005197
00:21:36:020985008,00:21:36:024980265,3995257
00:21:36:024980529,00:21:36:028977880,3997351
00:21:36:028978161,00:21:36:032981658,4003497
00:21:36:032981916,00:21:36:036979197,3997281
00:21:36:036979475,00:21:36:040983111,4003636
00:21:36:040983367,00:21:36:044979140,3995773
00:21:36:044979400,00:21:36:049186861,4207461
00:21:36:049187466,00:21:36:052994900,3807434
00:21:36:052995428,00:21:36:056979326,3983898
00:21:36:056979738,00:21:36:060981280,4001542
00:21:36:060981591,00:21:36:064975068,3993477
00:21:36:064981676,00:21:36:068982029,4000353
00:21:36:068982298,00:21:36:072976013,3993715
00:21:36:072976237,00:21:36:076981126,4004889
00:21:36:076981401,00:21:36:080977820,3996419
00:21:36:080978066,00:21:36:084973053,3994987
00:21:36:084973315,00:21:36:088978718,4005403
00:21:36:088978949,00:21:36:092979590,4000641
00:21:36:092979864,00:21:36:096981713,4001849
00:21:36:096982176,00:21:36:100974860,3992684
00:21:36:100975097,00:21:36:104990893,4015796
00:21:36:104991149,00:21:36:108976934,3985785
00:21:36:108977182,00:21:36:112997304,4020122
00:21:36:112997922,00:21:36:116979137,3981215
00:21:36:116979411,00:21:36:120982552,4003141
00:21:36:120982768,00:21:36:124979571,3996803
00:21:36:124979857,00:21:36:128974526,3994669
00:21:36:128974757,00:21:36:132978046,4003289
00:21:36:132978274,00:21:36:136983300,4005026
00:21:36:136983561,00:21:36:140981140,3997579
00:21:36:140981380,00:21:36:144974688,3993308
00:21:36:144974909,00:21:36:148982352,4007443
00:21:36:148982627,00:21:36:152988903,4006276
00:21:36:152989311,00:21:36:156982691,3993380
00:21:36:156982959,00:21:36:160987872,4004913
00:21:36:160988139,00:21:36:164973800,3985661
00:21:36:164974023,00:21:36:168977745,4003722
00:21:36:168978003,00:21:36:172973964,3995961
00:21:36:172974219,00:21:36:176981104,4006885
00:21:36:176981361,00:21:36:180976213,3994852
00:21:36:180976466,00:21:36:184981519,4005053
00:21:36:184981777,00:21:36:188977869,3996092
00:21:36:188978158,00:21:36:192982680,4004522
00:21:36:192982943,00:21:36:196982391,3999448
00:21:36:196982746,00:21:36:200974733,3991987
00:21:36:200974999,00:21:36:204976809,4001810
00:21:36:204977054,00:21:36:208985291,4008237
00:21:36:208985590,00:21:36:212979691,3994101
00:21:36:212979911,00:21:36:216982862,4002951
00:21:36:216983074,00:21:36:220980994,3997920
00:21:36:220981244,00:21:36:224977967,3996723
00:21:36:224978257,00:21:36:228978989,4000732
00:21:36:228979214,00:21:36:232976127,3996913
00:21:36:232976378,00:21:36:236982138,4005760
00:21:36:236982374,00:21:36:240978030,3995656
00:21:36:240978273,00:21:36:244975031,3996758
00:21:36:244975309,00:21:36:248980734,4005425
00:21:36:248981013,00:21:36:252972896,3991883
00:21:36:252973127,00:21:36:256978666,4005539
00:21:36:256978906,00:21:36:260986068,4007162
00:21:36:260986369,00:21:36:264980142,3993773
00:21:36:264980388,00:21:36:268976574,3996186
00:21:36:268976815,00:21:36:272981263,4004448
00:21:36:272981504,00:21:36:276976000,3994496
00:21:36:276976267,00:21:36:280981112,4004845
00:21:36:280981337,00:21:36:284979016,3997679
00:21:36:284979251,00:21:36:288972015,3992764
00:21:36:288972227,00:21:36:292977924,4005697
00:21:36:292978186,00:21:36:296977652,3999466
00:21:36:296978036,00:21:36:300980723,4002687
00:21:36:300980965,00:21:36:304974129,3993164
00:21:36:304974353,00:21:36:308981614,4007261
00:21:36:308981881,00:21:36:312987424,4005543
00:21:36:312987686,00:21:36:316980133,3992447
00:21:36:316980393,00:21:36:320978397,3998004
00:21:36:320978661,00:21:36:324981221,4002560
00:21:36:324981460,00:21:36:328977001,3995541
00:21:36:328977220,00:21:36:332974545,3997325
00:21:36:332974809,00:21:36:336978057,4003248
00:21:36:336978312,00:21:36:340974392,3996080
00:21:36:340974640,00:21:36:344980851,4006211
00:21:36:344981112,00:21:36:348975428,3994316
00:21:36:348975652,00:21:36:352982221,4006569
00:21:36:352982470,00:21:36:356977506,3995036
00:21:36:356977782,00:21:36:360980812,4003030
00:21:36:360981067,00:21:36:364976720,3995653
00:21:36:364977009,00:21:36:368974073,3997064
00:21:36:368974330,00:21:36:372978951,4004621
00:21:36:372979186,00:21:36:376982333,4003147
00:21:36:376982575,00:21:36:380979694,3997119
00:21:36:380979924,00:21:36:384976357,3996433
00:21:36:384976656,00:21:36:388979286,4002630
00:21:36:388979550,00:21:36:392977354,3997804
00:21:36:392977635,00:21:36:396984514,4006879
00:21:36:396984858,00:21:36:400985956,4001098
00:21:36:400986187,00:21:36:404975723,3989536
00:21:36:404976017,00:21:36:408979169,4003152
00:21:36:408979409,00:21:36:412972368,3992959
00:21:36:412972623,00:21:36:416979814,4007191
00:21:36:416980069,00:21:36:420975387,3995318
00:21:36:420975659,00:21:36:424978522,4002863
00:21:36:424978760,00:21:36:428975998,3997238
00:21:36:428976238,00:21:36:432981431,4005193
00:21:36:432981689,00:21:36:436977966,3996277
00:21:36:436978218,00:21:36:440972877,3994659
00:21:36:440973119,00:21:36:444976241,4003122
00:21:36:444976477,00:21:36:448975064,3998587
00:21:36:448975395,00:21:36:452981508,4006113
00:21:36:452981831,00:21:36:456973347,3991516
00:21:36:456973569,00:21:36:460979650,4006081
00:21:36:460979910,00:21:36:464975497,3995587
00:21:36:464975750,00:21:36:468980502,4004752
00:21:36:468980757,00:21:36:472976030,3995273
00:21:36:472976265,00:21:36:476981987,4005722
00:21:36:476982285,00:21:36:480977240,3994955
00:21:36:480977478,00:21:36:484983913,4006435
00:21:36:484984222,00:21:36:488978568,3994346
00:21:36:488978811,00:21:36:492984061,4005250
00:21:36:492984328,00:21:36:496979399,3995071
00:21:36:496979678,00:21:36:500984135,4004457
00:21:36:500984380,00:21:36:504978360,3993980
00:21:36:504978593,00:21:36:508978229,3999636
00:21:36:508978472,00:21:36:512984777,4006305
00:21:36:512985094,00:21:36:516975246,3990152
00:21:36:516975491,00:21:36:520980367,4004876
00:21:36:520980601,00:21:36:524978355,3997754
00:21:36:524978624,00:21:36:528973885,3995261
00:21:36:528974114,00:21:36:532977376,4003262
00:21:36:532977603,00:21:36:536975078,3997475
00:21:36:536975312,00:21:36:540979655,4004343
00:21:36:540979897,00:21:36:544975618,3995721
00:21:36:544975869,00:21:36:548986171,4010302
00:21:36:548986747,00:21:36:552988955,4002208
00:21:36:552989337,00:21:36:556979519,3990182
00:21:36:556980092,00:21:36:560977969,3997877
00:21:36:560978263,00:21:36:564972420,3994157
00:21:36:564972660,00:21:36:568976991,4004331
00:21:36:568977273,00:21:36:572983316,4006043
00:21:36:572983563,00:21:36:576978400,3994837
00:21:36:576978661,00:21:36:580973454,3994793
00:21:36:580973701,00:21:36:584980229,4006528
00:21:36:584980469,00:21:36:588973353,3992884
00:21:36:588973570,00:21:36:592980192,4006622
00:21:36:592980423,00:21:36:596977135,3996712
00:21:36:596977406,00:21:36:600982508,4005102
00:21:36:600982784,00:21:36:604978074,3995290
00:21:36:604978347,00:21:36:608983322,4004975
00:21:36:608983592,00:21:36:612990742,4007150
00:21:36:612991339,00:21:36:616975557,3984218
00:21:36:616975858,00:21:36:620979892,4004034
00:21:36:620980179,00:21:36:624975617,3995438
00:21:36:624975905,00:21:36:628980613,4004708
00:21:36:628980872,00:21:36:632977160,3996288
00:21:36:632977443,00:21:36:636979903,4002460
00:21:36:636980131,00:21:36:640975789,3995658
00:21:36:640976038,00:21:36:644972925,3996887
00:21:36:644973198,00:21:36:648980220,4007022
00:21:36:648980601,00:21:36:652973393,3992792
00:21:36:652973650,00:21:36:656980548,4006898
00:21:36:656980923,00:21:36:661001950,4021027
00:21:36:661002215,00:21:36:664969863,3967648
00:21:36:664970116,00:21:36:668975639,4005523
00:21:36:668975915,00:21:36:672980867,4004952
00:21:36:672981135,00:21:36:676974555,3993420
00:21:36:676974819,00:21:36:680980816,4005997
00:21:36:680981023,00:21:36:684978625,3997602
00:21:36:684978892,00:21:36:688982513,4003621
00:21:36:688982765,00:21:36:692977887,3995122
00:21:36:692978112,00:21:36:696981498,4003386
00:21:36:696982225,00:21:36:700983947,4001722
00:21:36:700984576,00:21:36:704976790,3992214
00:21:36:704977079,00:21:36:708981265,4004186
00:21:36:708981549,00:21:36:712977330,3995781
00:21:36:712977593,00:21:36:716985764,4008171
00:21:36:716986071,00:21:36:720976868,3990797
00:21:36:720977110,00:21:36:724971679,3994569
00:21:36:724971910,00:21:36:728986623,4014713
00:21:36:728986867,00:21:36:732980173,3993306
00:21:36:732980424,00:21:36:736977483,3997059
00:21:36:736977755,00:21:36:740975463,3997708
00:21:36:740975721,00:21:36:744980094,4004373
00:21:36:744980343,00:21:36:748975842,3995499
00:21:36:748976135,00:21:36:752981111,4004976
00:21:36:752981359,00:21:36:756974290,3992931
00:21:36:756974517,00:21:36:760981489,4006972
00:21:36:760981744,00:21:36:764977289,3995545
00:21:36:764977538,00:21:36:768973764,3996226
00:21:36:768974065,00:21:36:772979144,4005079
00:21:36:772979394,00:21:36:776975151,3995757
00:21:36:776975448,00:21:36:780979001,4003553
00:21:36:780979254,00:21:36:784982268,4003014
00:21:36:784982480,00:21:36:788979064,3996584
00:21:36:788979292,00:21:36:792975549,3996257
00:21:36:792975778,00:21:36:796969311,3993533
00:21:36:796969555,00:21:36:800978268,4008713
00:21:36:800978588,00:21:36:804975731,3997143
00:21:36:804976038,00:21:36:808976139,4000101
00:21:36:808976451,00:21:36:812973129,3996678
00:21:36:812973389,00:21:36:816976306,4002917
00:21:36:816976554,00:21:36:820976429,3999875
00:21:36:820976772,00:21:36:824972271,3995499
00:21:36:824972533,00:21:36:828974877,4002344
00:21:36:828975119,00:21:36:832980555,4005436
00:21:36:832980861,00:21:36:836976670,3995809
00:21:36:836976919,00:21:36:840980508,4003589
00:21:36:840980774,00:21:36:844975181,3994407
00:21:36:844975426,00:21:36:848972265,3996839
00:21:36:848972517,00:21:36:852977080,4004563
00:21:36:852977313,00:21:36:856981021,4003708
00:21:36:856981244,00:21:36:860978171,3996927
00:21:36:860978475,00:21:36:864975024,3996549
00:21:36:864975271,00:21:36:868970930,3995659
00:21:36:868971181,00:21:36:872984697,4013516
00:21:36:872984925,00:21:36:876982044,3997119
00:21:36:876982404,00:21:36:880983720,4001316
00:21:36:880983952,00:21:36:884981389,3997437
00:21:36:884981643,00:21:36:888977180,3995537
00:21:36:888977408,00:21:36:892973070,3995662
00:21:36:892973344,00:21:36:896977829,4004485
00:21:36:896978082,00:21:36:900973495,3995413
00:21:36:900973771,00:21:36:904979560,4005789
00:21:36:904979804,00:21:36:908974804,3995000
00:21:36:908975068,00:21:36:912977715,4002647
00:21:36:912977945,00:21:36:916974959,3997014
00:21:36:916975185,00:21:36:920981492,4006307
00:21:36:920981749,00:21:36:924980525,3998776
00:21:36:924980867,00:21:36:928971094,3990227
00:21:36:928971335,00:21:36:932978504,4007169
00:21:36:932978781,00:21:36:936982667,4003886
00:21:36:936982917,00:21:36:940975769,3992852
00:21:36:940975991,00:21:36:944974779,3998788
00:21:36:944975033,00:21:36:948971187,3996154
00:21:36:948971459,00:21:36:952973422,4001963
00:21:36:952973653,00:21:36:956980961,4007308
00:21:36:956981195,00:21:36:960974114,3992919
00:21:36:960974357,00:21:36:964971937,3997580
00:21:36:964972185,00:21:36:968977795,4005610
00:21:36:968978053,00:21:36:972981588,4003535
00:21:36:972981833,00:21:36:976976318,3994485
00:21:36:976976581,00:21:36:980983130,4006549
00:21:36:980983376,00:21:36:984968409,3985033
00:21:36:984968650,00:21:36:988974522,4005872
00:21:36:988974809,00:21:36:992979450,4004641
00:21:36:992979706,00:21:36:996974254,3994548
00:21:36:996974511,00:21:37:000972290,3997779
00:21:37:000972590,00:21:37:004976431,4003841
00:21:37:004976712,00:21:37:008972265,3995553
00:21:37:008972514,00:21:37:012976284,4003770
00:21:37:012976542,00:21:37:016975111,3998569
00:21:37:016975378,00:21:37:020978367,4002989
00:21:37:020978680,00:21:37:024973700,3995020
00:21:37:024973937,00:21:37:028981347,4007410
00:21:37:028981658,00:21:37:032974882,3993224
00:21:37:032975121,00:21:37:036978427,4003306
00:21:37:036978651,00:21:37:040975684,3997033
00:21:37:040975933,00:21:37:044970376,3994443
00:21:37:044970628,00:21:37:048984223,4013595
00:21:37:048985073,00:21:37:052974625,3989552
00:21:37:052974979,00:21:37:056978179,4003200
00:21:37:056978451,00:21:37:060974108,3995657
00:21:37:060974381,00:21:37:064970324,3995943
00:21:37:064970632,00:21:37:068976872,4006240
00:21:37:068983372,00:21:37:072977926,3994554
00:21:37:072978221,00:21:37:076975612,3997391
00:21:37:076975914,00:21:37:080970738,3994824
00:21:37:080971012,00:21:37:084976140,4005128
00:21:37:084976433,00:21:37:088975241,3998808
00:21:37:088975737,00:21:37:092981742,4006005
00:21:37:092982775,00:21:37:096972015,3989240
00:21:37:096972318,00:21:37:100979517,4007199
00:21:37:100979884,00:21:37:104983564,4003680
00:21:37:104983867,00:21:37:108979271,3995404
00:21:37:108979528,00:21:37:112982746,4003218
00:21:37:112983500,00:21:37:116969980,3986480
00:21:37:116970278,00:21:37:120977321,4007043
00:21:37:120977640,00:21:37:124972148,3994508
00:21:37:124972425,00:21:37:128976307,4003882
00:21:37:128976598,00:21:37:132984091,4007493
00:21:37:132984391,00:21:37:136977728,3993337
00:21:37:136978019,00:21:37:140973888,3995869
00:21:37:140974141,00:21:37:144976942,4002801
00:21:37:144977193,00:21:37:148976176,3998983
00:21:37:148976525,00:21:37:152971406,3994881
