Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
23:59:42:653209727,23:59:42:653360446,150719
23:59:42:653360662,23:59:42:653508383,147721
23:59:42:653508603,23:59:42:653661063,152460
23:59:42:653661283,23:59:42:653807232,145949
23:59:42:653807437,23:59:42:653959192,151755
23:59:42:653959407,23:59:42:654105950,146543
23:59:42:654106150,23:59:42:654257727,151577
23:59:42:654257928,23:59:42:654401897,143969
23:59:42:654402110,23:59:42:654544496,142386
23:59:42:654544691,23:59:42:654841221,296530
23:59:42:654841767,23:59:42:655001222,159455
23:59:42:655001507,23:59:42:655155622,154115
23:59:42:655155827,23:59:42:655299483,143656
23:59:42:655299746,23:59:42:655453531,153785
23:59:42:655453746,23:59:42:655602423,148677
23:59:42:655602716,23:59:42:655757839,155123
23:59:42:655758180,23:59:42:655911025,152845
23:59:42:655911347,23:59:42:656065437,154090
23:59:42:656065704,23:59:42:656208119,142415
23:59:42:656208315,23:59:42:656357410,149095
23:59:42:656357699,23:59:42:656506038,148339
23:59:42:656506272,23:59:42:656651808,145536
23:59:42:656652163,23:59:42:656807261,155098
23:59:42:656807534,23:59:42:656951985,144451
23:59:42:656952190,23:59:42:657092189,139999
23:59:42:657092455,23:59:42:657234924,142469
23:59:42:657235126,23:59:42:657378946,143820
23:59:42:657379213,23:59:42:657520688,141475
23:59:42:657520888,23:59:42:657668779,147891
23:59:42:657669068,23:59:42:657823032,153964
23:59:42:657823398,23:59:42:657977797,154399
23:59:42:657978011,23:59:42:658118748,140737
23:59:42:658118957,23:59:42:658262729,143772
23:59:42:658262922,23:59:42:658404715,141793
23:59:42:658404886,23:59:42:658549469,144583
23:59:42:658549691,23:59:42:658691490,141799
23:59:42:658691715,23:59:42:658835460,143745
23:59:42:658835636,23:59:42:658979455,143819
23:59:42:658979661,23:59:42:659120765,141104
23:59:42:659120977,23:59:42:659263680,142703
23:59:42:659263835,23:59:42:659408571,144736
23:59:42:659408737,23:59:42:659552907,144170
23:59:42:659553065,23:59:42:659710770,157705
23:59:42:659711030,23:59:42:659861292,150262
23:59:42:659861509,23:59:42:660007756,146247
23:59:42:660007939,23:59:42:660159327,151388
23:59:42:660159525,23:59:42:660303439,143914
23:59:42:660303609,23:59:42:660449884,146275
23:59:42:660450039,23:59:42:660593000,142961
23:59:42:660593198,23:59:42:660733410,140212
23:59:42:660733603,23:59:42:660879099,145496
23:59:42:660879277,23:59:42:661031836,152559
23:59:42:661031997,23:59:42:661173920,141923
23:59:42:661174108,23:59:42:661320849,146741
23:59:42:661320988,23:59:42:661463672,142684
23:59:42:661463846,23:59:42:661606791,142945
23:59:42:661606998,23:59:42:661753749,146751
23:59:42:661754007,23:59:42:661906177,152170
23:59:42:661906403,23:59:42:662062043,155640
23:59:42:662062256,23:59:42:662205473,143217
23:59:42:662205707,23:59:42:662360826,155119
23:59:42:662361038,23:59:42:662503790,142752
23:59:42:662503990,23:59:42:662647661,143671
23:59:42:662647908,23:59:42:662803669,155761
23:59:42:662803847,23:59:42:662958863,155016
23:59:42:662959072,23:59:42:663101761,142689
23:59:42:663101961,23:59:42:663245025,143064
23:59:42:663245221,23:59:42:663388158,142937
23:59:42:663388440,23:59:42:663543721,155281
23:59:42:663543926,23:59:42:663689465,145539
23:59:42:663689776,23:59:42:663843535,153759
23:59:42:663843761,23:59:42:663999343,155582
23:59:42:663999545,23:59:42:664154864,155319
23:59:42:664155012,23:59:42:664297676,142664
23:59:42:664297842,23:59:42:664440620,142778
23:59:42:664440816,23:59:42:664584065,143249
23:59:42:664584235,23:59:42:664736936,152701
23:59:42:664737184,23:59:42:664894743,157559
23:59:42:664895008,23:59:42:665049215,154207
23:59:42:665049379,23:59:42:665191866,142487
23:59:42:665192083,23:59:42:665334449,142366
23:59:42:665334629,23:59:42:665477689,143060
23:59:42:665477907,23:59:42:665619468,141561
23:59:42:665619626,23:59:42:665763387,143761
23:59:42:665763634,23:59:42:665909483,145849
23:59:42:665909698,23:59:42:666049004,139306
23:59:42:666049175,23:59:42:666192617,143442
23:59:42:666192856,23:59:42:666338917,146061
23:59:42:666339122,23:59:42:666493894,154772
23:59:42:666494061,23:59:42:666633903,139842
23:59:42:666634159,23:59:42:666780944,146785
23:59:42:666781170,23:59:42:666920900,139730
23:59:42:666921077,23:59:42:667062533,141456
23:59:42:667062719,23:59:42:667206317,143598
23:59:42:667206524,23:59:42:667352620,146096
23:59:42:667352787,23:59:42:667509781,156994
23:59:42:667509990,23:59:42:667662071,152081
23:59:42:667662262,23:59:42:667804941,142679
23:59:42:667805189,23:59:42:667958559,153370
23:59:42:667958760,23:59:42:668107009,148249
23:59:42:668107174,23:59:42:668258632,151458
23:59:42:668258853,23:59:42:668406587,147734
23:59:42:668406793,23:59:42:668601928,195135
23:59:42:668602332,23:59:42:668760085,157753
23:59:42:668760353,23:59:42:668913822,153469
23:59:42:668914052,23:59:42:669069476,155424
23:59:42:669069632,23:59:42:669222289,152657
23:59:42:669222441,23:59:42:669368148,145707
23:59:42:669368363,23:59:42:669525572,157209
23:59:42:669525831,23:59:42:669677731,151900
23:59:42:669677966,23:59:42:669820126,142160
23:59:42:669820338,23:59:42:669961642,141304
23:59:42:669961843,23:59:42:670108976,147133
23:59:42:670109143,23:59:42:670248653,139510
23:59:42:670248842,23:59:42:670391531,142689
23:59:42:670391721,23:59:42:670536147,144426
23:59:42:670536420,23:59:42:670679284,142864
23:59:42:670679553,23:59:42:670819862,140309
23:59:42:670820077,23:59:42:670967092,147015
23:59:42:670967247,23:59:42:671105829,138582
23:59:42:671106022,23:59:42:671252506,146484
23:59:42:671252696,23:59:42:671394935,142239
23:59:42:671395127,23:59:42:671536545,141418
23:59:42:671536802,23:59:42:671679955,143153
23:59:42:671680244,23:59:42:671821894,141650
23:59:42:671822104,23:59:42:671963445,141341
23:59:42:671963629,23:59:42:672111294,147665
23:59:42:672111484,23:59:42:672250600,139116
23:59:42:672250796,23:59:42:672396759,145963
23:59:42:672396926,23:59:42:672536401,139475
23:59:42:672536608,23:59:42:672681977,145369
23:59:42:672682243,23:59:42:672835233,152990
23:59:42:672835451,23:59:42:672978365,142914
23:59:42:672978572,23:59:42:673124760,146188
23:59:42:673124955,23:59:42:673276984,152029
23:59:42:673277139,23:59:42:673420695,143556
23:59:42:673420881,23:59:42:673566841,145960
23:59:42:673567006,23:59:42:673723710,156704
23:59:42:673723975,23:59:42:673877601,153626
23:59:42:673877813,23:59:42:674018625,140812
23:59:42:674018785,23:59:42:674164628,145843
23:59:42:674164838,23:59:42:674307667,142829
23:59:42:674307867,23:59:42:674451694,143827
23:59:42:674451861,23:59:42:674602994,151133
23:59:42:674603225,23:59:42:674750525,147300
23:59:42:674750793,23:59:42:674905980,155187
23:59:42:674906206,23:59:42:675045946,139740
23:59:42:675046165,23:59:42:675191633,145468
23:59:42:675191842,23:59:42:675344303,152461
23:59:42:675344477,23:59:42:675486265,141788
23:59:42:675486462,23:59:42:675639760,153298
23:59:42:675640161,23:59:42:675792559,152398
23:59:42:675792823,23:59:42:675943011,150188
23:59:42:675943205,23:59:42:676088760,145555
23:59:42:676088946,23:59:42:676227981,139035
23:59:42:676228213,23:59:42:676374908,146695
23:59:42:676375072,23:59:42:676530639,155567
23:59:42:676530831,23:59:42:676683380,152549
23:59:42:676683614,23:59:42:676844207,160593
23:59:42:676844443,23:59:42:676997566,153123
23:59:42:676997787,23:59:42:677141664,143877
23:59:42:677141868,23:59:42:677297764,155896
23:59:42:677297919,23:59:42:677440655,142736
23:59:42:677440832,23:59:42:677584158,143326
23:59:42:677584368,23:59:42:677742097,157729
23:59:42:677742357,23:59:42:677897500,155143
23:59:42:677897755,23:59:42:678051819,154064
23:59:42:678052041,23:59:42:678195441,143400
23:59:42:678195644,23:59:42:678351182,155538
23:59:42:678351384,23:59:42:678507429,156045
23:59:42:678507618,23:59:42:678665226,157608
23:59:42:678665499,23:59:42:678862747,197248
23:59:42:678863436,23:59:42:679031664,168228
23:59:42:679031920,23:59:42:679182931,151011
23:59:42:679183126,23:59:42:679351825,168699
23:59:42:679352022,23:59:42:679508170,156148
23:59:42:679508369,23:59:42:679666413,158044
23:59:42:679666651,23:59:42:679819997,153346
23:59:42:679820191,23:59:42:679980167,159976
23:59:42:679980409,23:59:42:680130558,150149
23:59:42:680130818,23:59:42:680277827,147009
23:59:42:680278059,23:59:42:680471336,193277
23:59:42:680471584,23:59:42:680627844,156260
23:59:42:680628100,23:59:42:680784862,156762
23:59:42:680785095,23:59:42:680936147,151052
23:59:42:680936337,23:59:42:681081155,144818
23:59:42:681081402,23:59:42:681235971,154569
23:59:42:681236201,23:59:42:681982147,745946
23:59:42:681982836,23:59:42:682137815,154979
23:59:42:682138203,23:59:42:682289938,151735
23:59:42:682290138,23:59:42:682483429,193291
23:59:42:682483708,23:59:42:682644929,161221
23:59:42:682645151,23:59:42:682799307,154156
23:59:42:682799514,23:59:42:682953259,153745
23:59:42:682953458,23:59:42:683108267,154809
23:59:42:683108534,23:59:42:683265494,156960
23:59:42:683265795,23:59:42:683421365,155570
23:59:42:683421578,23:59:42:683577159,155581
23:59:42:683577372,23:59:42:683734021,156649
23:59:42:683734248,23:59:42:683885141,150893
23:59:42:683885292,23:59:42:684032420,147128
23:59:42:684032636,23:59:42:684190650,158014
23:59:42:684190909,23:59:42:684339970,149061
23:59:42:684340196,23:59:42:684487303,147107
23:59:42:684487499,23:59:42:684644959,157460
23:59:42:684645211,23:59:42:684798824,153613
23:59:42:684799059,23:59:42:684941857,142798
23:59:42:684942061,23:59:42:685084369,142308
23:59:42:685084569,23:59:42:685229223,144654
23:59:42:685229472,23:59:42:685383863,154391
23:59:42:685384041,23:59:42:685540830,156789
23:59:42:685541095,23:59:42:685694195,153100
23:59:42:685694457,23:59:42:685835537,141080
23:59:42:685835752,23:59:42:685981939,146187
23:59:42:685982101,23:59:42:686120806,138705
23:59:42:686120998,23:59:42:686266424,145426
23:59:42:686266672,23:59:42:686424738,158066
23:59:42:686424945,23:59:42:686579820,154875
23:59:42:686580017,23:59:42:686720539,140522
23:59:42:686720785,23:59:42:686880123,159338
23:59:42:686880311,23:59:42:687034569,154258
23:59:42:687034729,23:59:42:687177573,142844
23:59:42:687177745,23:59:42:687322416,144671
23:59:42:687322681,23:59:42:687477324,154643
23:59:42:687477554,23:59:42:687634567,157013
23:59:42:687634869,23:59:42:687785710,150841
23:59:42:687785959,23:59:42:687930090,144131
23:59:42:687930246,23:59:42:688073693,143447
23:59:42:688073850,23:59:42:688217525,143675
23:59:42:688217667,23:59:42:688371487,153820
23:59:42:688371746,23:59:42:688527035,155289
23:59:42:688527217,23:59:42:688671111,143894
23:59:42:688671359,23:59:42:688815879,144520
23:59:42:688816039,23:59:42:688954139,138100
23:59:42:688954285,23:59:42:689101740,147455
23:59:42:689101938,23:59:42:689254644,152706
23:59:42:689254801,23:59:42:689439399,184598
23:59:42:689439946,23:59:42:689635477,195531
23:59:42:689635875,23:59:42:689827917,192042
23:59:42:689828318,23:59:42:690025811,197493
23:59:42:690026220,23:59:42:690204352,178132
23:59:42:690204762,23:59:42:690358957,154195
23:59:42:690359168,23:59:42:690506158,146990
23:59:42:690506331,23:59:42:690696297,189966
23:59:42:690696708,23:59:42:690890845,194137
23:59:42:690891244,23:59:42:691084952,193708
23:59:42:691085351,23:59:42:691266394,181043
23:59:42:691266805,23:59:42:691469329,202524
23:59:42:691469729,23:59:42:691661133,191404
23:59:42:691661536,23:59:42:691856007,194471
23:59:42:691856394,23:59:42:692047034,190640
23:59:42:692047443,23:59:42:692195849,148406
23:59:42:692196059,23:59:42:692351563,155504
23:59:42:692351715,23:59:42:692495802,144087
23:59:42:692496053,23:59:42:692687153,191100
23:59:42:692687570,23:59:42:692893044,205474
23:59:42:692893457,23:59:42:693090564,197107
23:59:42:693090973,23:59:42:693281559,190586
23:59:42:693281960,23:59:42:693472970,191010
23:59:42:693473381,23:59:42:693689206,215825
23:59:42:693689588,23:59:42:693883703,194115
23:59:42:693884101,23:59:42:694079532,195431
23:59:42:694079941,23:59:42:694269980,190039
23:59:42:694270395,23:59:42:694431707,161312
23:59:42:694431913,23:59:42:694587090,155177
23:59:42:694587250,23:59:42:694760481,173231
23:59:42:694760898,23:59:42:694947098,186200
23:59:42:694947517,23:59:42:695137290,189773
23:59:42:695137695,23:59:42:695318200,180505
23:59:42:695318617,23:59:42:695471484,152867
23:59:42:695471699,23:59:42:695632614,160915
23:59:42:695632863,23:59:42:695823905,191042
23:59:42:695824306,23:59:42:696015784,191478
23:59:42:696016182,23:59:42:696212689,196507
23:59:42:696213099,23:59:42:696418639,205540
23:59:42:696419069,23:59:42:696606629,187560
23:59:42:696607036,23:59:42:696788310,181274
23:59:42:696788738,23:59:42:696972220,183482
23:59:42:696972638,23:59:42:697172727,200089
23:59:42:697173122,23:59:42:697330752,157630
23:59:42:697330963,23:59:42:697482656,151693
23:59:42:697482821,23:59:42:697628630,145809
23:59:42:697628821,23:59:42:697809411,180590
23:59:42:697809821,23:59:42:698004628,194807
23:59:42:698005027,23:59:42:698197951,192924
23:59:42:698198358,23:59:42:698371001,172643
23:59:42:698371406,23:59:42:698527120,155714
23:59:42:698527345,23:59:42:698679835,152490
23:59:42:698680020,23:59:42:698821857,141837
23:59:42:698822014,23:59:42:698965071,143057
23:59:42:698965222,23:59:42:699111157,145935
23:59:42:699111321,23:59:42:699254781,143460
23:59:42:699254930,23:59:42:699396103,141173
23:59:42:699396416,23:59:42:699554785,158369
23:59:42:699555013,23:59:42:699711021,156008
23:59:42:699711261,23:59:42:699862168,150907
23:59:42:699862393,23:59:42:700006491,144098
23:59:42:700006754,23:59:42:700151731,144977
23:59:42:700151956,23:59:42:700308726,156770
23:59:42:700308886,23:59:42:700459539,150653
23:59:42:700459749,23:59:42:700606839,147090
23:59:42:700606993,23:59:42:700759273,152280
23:59:42:700759468,23:59:42:700905069,145601
23:59:42:700905271,23:59:42:701050235,144964
23:59:42:701050488,23:59:42:701204766,154278
23:59:42:701204985,23:59:42:701344224,139239
23:59:42:701344423,23:59:42:701487176,142753
23:59:42:701487331,23:59:42:701634861,147530
23:59:42:701635101,23:59:42:701789931,154830
23:59:42:701790079,23:59:42:701942737,152658
23:59:42:701942973,23:59:42:702090041,147068
23:59:42:702090294,23:59:42:702241132,150838
23:59:42:702241358,23:59:42:702387543,146185
23:59:42:702387745,23:59:42:702530491,142746
23:59:42:702530687,23:59:42:702683070,152383
23:59:42:702683232,23:59:42:702829910,146678
23:59:42:702830140,23:59:42:702985544,155404
23:59:42:702985753,23:59:42:703155688,169935
23:59:42:703155934,23:59:42:703315056,159122
23:59:42:703315324,23:59:42:703463302,147978
23:59:42:703463539,23:59:42:703604908,141369
23:59:42:703605104,23:59:42:703750083,144979
23:59:42:703750319,23:59:42:703892499,142180
23:59:42:703892662,23:59:42:704035369,142707
23:59:42:704035543,23:59:42:704183101,147558
23:59:42:704183362,23:59:42:704337854,154492
23:59:42:704338082,23:59:42:704493526,155444
23:59:42:704493727,23:59:42:704636825,143098
23:59:42:704637014,23:59:42:704779782,142768
23:59:42:704779991,23:59:42:704934072,154081
23:59:42:704934280,23:59:42:705074799,140519
23:59:42:705074985,23:59:42:705223061,148076
23:59:42:705223346,23:59:42:705374919,151573
23:59:42:705375153,23:59:42:705516219,141066
23:59:42:705516435,23:59:42:705661231,144796
23:59:42:705661462,23:59:42:705806648,145186
23:59:42:705806832,23:59:42:705949374,142542
23:59:42:705949569,23:59:42:706087739,138170
23:59:42:706087932,23:59:42:706232467,144535
23:59:42:706232631,23:59:42:706377284,144653
23:59:42:706377534,23:59:42:706534951,157417
23:59:42:706535177,23:59:42:706691164,155987
23:59:42:706691367,23:59:42:706845342,153975
23:59:42:706845591,23:59:42:706989570,143979
23:59:42:706989798,23:59:42:707140902,151104
23:59:42:707141092,23:59:42:707288940,147848
23:59:42:707289169,23:59:42:707430903,141734
23:59:42:707431176,23:59:42:707575651,144475
23:59:42:707575894,23:59:42:707731949,156055
23:59:42:707732170,23:59:42:707886305,154135
23:59:42:707886525,23:59:42:708026491,139966
23:59:42:708026689,23:59:42:708169630,142941
23:59:42:708169843,23:59:42:708315374,145531
23:59:42:708315589,23:59:42:708460237,144648
23:59:42:708460489,23:59:42:708614790,154301
23:59:42:708615029,23:59:42:708768409,153380
23:59:42:708768653,23:59:42:708913516,144863
23:59:42:708913746,23:59:42:709064950,151204
23:59:42:709065153,23:59:42:709208180,143027
23:59:42:709208374,23:59:42:709355085,146711
23:59:42:709355306,23:59:42:709500427,145121
23:59:42:709500701,23:59:42:709656316,155615
23:59:42:709656561,23:59:42:709811500,154939
23:59:42:709811667,23:59:42:709962845,151178
23:59:42:709963027,23:59:42:710119196,156169
23:59:42:710119409,23:59:42:710264313,144904
23:59:42:710264585,23:59:42:710418730,154145
23:59:42:710418945,23:59:42:710561980,143035
23:59:42:710562258,23:59:42:710708279,146021
23:59:42:710708524,23:59:42:710859414,150890
23:59:42:710859651,23:59:42:711002931,143280
23:59:42:711003143,23:59:42:711148918,145775
23:59:42:711149111,23:59:42:711288639,139528
23:59:42:711288852,23:59:42:711435451,146599
23:59:42:711435650,23:59:42:711579716,144066
23:59:42:711579990,23:59:42:711736118,156128
23:59:42:711736375,23:59:42:711887091,150716
23:59:42:711887253,23:59:42:712085361,198108
23:59:42:712085559,23:59:42:712225273,139714
23:59:42:712225498,23:59:42:712368136,142638
23:59:42:712368293,23:59:42:712514418,146125
23:59:42:712514619,23:59:42:712655196,140577
23:59:42:712655466,23:59:42:712800977,145511
23:59:42:712801143,23:59:42:712952979,151836
23:59:42:712953204,23:59:42:713096242,143038
23:59:42:713096430,23:59:42:713238671,142241
23:59:42:713238860,23:59:42:713381960,143100
23:59:42:713382175,23:59:42:713524502,142327
23:59:42:713524756,23:59:42:713673469,148713
23:59:42:713673751,23:59:42:713827385,153634
23:59:42:713827618,23:59:42:713967590,139972
23:59:42:713967808,23:59:42:714113657,145849
23:59:42:714113878,23:59:42:714255737,141859
23:59:42:714255950,23:59:42:714396170,140220
23:59:42:714396378,23:59:42:714542613,146235
23:59:42:714542810,23:59:42:714696365,153555
