Start - HH:MM:SS:NANOSECONDS,     End - HH:MM:SS:NANOSECONDS,     Difference in NANOSECONDS
23:47:25:194181906,     23:47:25:194328995,     147089
23:47:25:194329145,     23:47:25:194482370,     153225
23:47:25:194482517,     23:47:25:194635853,     153336
23:47:25:194636030,     23:47:25:194788246,     152216
23:47:25:194788402,     23:47:25:194941159,     152757
23:47:25:194941301,     23:47:25:195094082,     152781
23:47:25:195094224,     23:47:25:195250239,     156015
23:47:25:195250397,     23:47:25:195399355,     148958
23:47:25:195399504,     23:47:25:195575495,     175991
23:47:25:195575599,     23:47:25:195724494,     148895
23:47:25:195724655,     23:47:25:195877397,     152742
23:47:25:195877552,     23:47:25:196029908,     152356
23:47:25:196030057,     23:47:25:196183203,     153146
23:47:25:196183357,     23:47:25:196336298,     152941
23:47:25:196336467,     23:47:25:196489550,     153083
23:47:25:196489721,     23:47:25:196641052,     151331
23:47:25:196641217,     23:47:25:196786168,     144951
23:47:25:196786338,     23:47:25:196939036,     152698
23:47:25:196939193,     23:47:25:197092302,     153109
23:47:25:197092451,     23:47:25:197245181,     152730
23:47:25:197245335,     23:47:25:197398095,     152760
23:47:25:197398245,     23:47:25:197550775,     152530
23:47:25:197550930,     23:47:25:197704689,     153759
23:47:25:197704854,     23:47:25:197856792,     151938
23:47:25:197856957,     23:47:25:198010239,     153282
23:47:25:198010390,     23:47:25:198163163,     152773
23:47:25:198163324,     23:47:25:198316433,     153109
23:47:25:198316590,     23:47:25:198469271,     152681
23:47:25:198469428,     23:47:25:198624562,     155134
23:47:25:198624745,     23:47:25:198776087,     151342
23:47:25:198776251,     23:47:25:198928525,     152274
23:47:25:198928680,     23:47:25:199081131,     152451
23:47:25:199081286,     23:47:25:199233975,     152689
23:47:25:199234140,     23:47:25:199386922,     152782
23:47:25:199387071,     23:47:25:199540113,     153042
23:47:25:199540258,     23:47:25:199693904,     153646
23:47:25:199694096,     23:47:25:199845290,     151194
23:47:25:199845455,     23:47:25:199999334,     153879
23:47:25:199999489,     23:47:25:200152291,     152802
23:47:25:200152435,     23:47:25:200304815,     152380
23:47:25:200304958,     23:47:25:200457938,     152980
23:47:25:200458089,     23:47:25:200611243,     153154
23:47:25:200611395,     23:47:25:200764733,     153338
23:47:25:200764891,     23:47:25:200917140,     152249
23:47:25:200917310,     23:47:25:201070116,     152806
23:47:25:201070279,     23:47:25:201223315,     153036
23:47:25:201223480,     23:47:25:201376460,     152980
23:47:25:201376623,     23:47:25:201528940,     152317
23:47:25:201529102,     23:47:25:201682332,     153230
23:47:25:201682473,     23:47:25:201835207,     152734
23:47:25:201835348,     23:47:25:201988218,     152870
23:47:25:201988365,     23:47:25:202140886,     152521
23:47:25:202141035,     23:47:25:202293299,     152264
23:47:25:202293441,     23:47:25:202434608,     141167
23:47:25:202434753,     23:47:25:202578719,     143966
23:47:25:202578867,     23:47:25:202726510,     147643
23:47:25:202726620,     23:47:25:202886013,     159393
23:47:25:202886173,     23:47:25:203032263,     146090
23:47:25:203032423,     23:47:25:203185387,     152964
23:47:25:203185537,     23:47:25:203338091,     152554
23:47:25:203338232,     23:47:25:203491232,     153000
23:47:25:203491395,     23:47:25:203644370,     152975
23:47:25:203644542,     23:47:25:203797879,     153337
23:47:25:203798050,     23:47:25:203950241,     152191
23:47:25:203950398,     23:47:25:204101633,     151235
23:47:25:204101786,     23:47:25:204247193,     145407
23:47:25:204247357,     23:47:25:204409544,     162187
23:47:25:204409701,     23:47:25:204562112,     152411
23:47:25:204562277,     23:47:25:204715413,     153136
23:47:25:204715558,     23:47:25:204867928,     152370
23:47:25:204868071,     23:47:25:205021333,     153262
23:47:25:205021480,     23:47:25:205173901,     152421
23:47:25:205174073,     23:47:25:205325286,     151213
23:47:25:205325437,     23:47:25:205470957,     145520
23:47:25:205471112,     23:47:25:205625594,     154482
23:47:25:205625766,     23:47:25:205776497,     150731
23:47:25:205776649,     23:47:25:205928614,     151965
23:47:25:205928771,     23:47:25:206074352,     145581
23:47:25:206074512,     23:47:25:206227600,     153088
23:47:25:206227772,     23:47:25:206380436,     152664
23:47:25:206380545,     23:47:25:206533341,     152796
23:47:25:206533448,     23:47:25:206686011,     152563
23:47:25:206686175,     23:47:25:206839119,     152944
23:47:25:206839277,     23:47:25:206991916,     152639
23:47:25:206992059,     23:47:25:207145003,     152944
23:47:25:207145150,     23:47:25:207297924,     152774
23:47:25:207298066,     23:47:25:207451086,     153020
23:47:25:207451232,     23:47:25:207602857,     151625
23:47:25:207603007,     23:47:25:207748606,     145599
23:47:25:207748775,     23:47:25:207901345,     152570
23:47:25:207901501,     23:47:25:208054141,     152640
23:47:25:208054296,     23:47:25:208206820,     152524
23:47:25:208206961,     23:47:25:208358287,     151326
23:47:25:208358438,     23:47:25:208503895,     145457
23:47:25:208504037,     23:47:25:208658070,     154033
23:47:25:208658188,     23:47:25:208810164,     151976
23:47:25:208810323,     23:47:25:208963087,     152764
23:47:25:208963230,     23:47:25:209116712,     153482
23:47:25:209116853,     23:47:25:209269409,     152556
23:47:25:209269557,     23:47:25:209432279,     162722
23:47:25:209432437,     23:47:25:209584168,     151731
23:47:25:209584317,     23:47:25:209736757,     152440
23:47:25:209736902,     23:47:25:209886611,     149709
23:47:25:209886756,     23:47:25:210046460,     159704
23:47:25:210046600,     23:47:25:210196140,     149540
23:47:25:210196274,     23:47:25:210348935,     152661
23:47:25:210349075,     23:47:25:210502164,     153089
23:47:25:210502327,     23:47:25:210655350,     153023
23:47:25:210655521,     23:47:25:210806574,     151053
23:47:25:210806734,     23:47:25:210952177,     145443
23:47:25:210952322,     23:47:25:211105499,     153177
23:47:25:211105736,     23:47:25:211258406,     152670
23:47:25:211258555,     23:47:25:211411046,     152491
23:47:25:211411193,     23:47:25:211564218,     153025
23:47:25:211564382,     23:47:25:211717696,     153314
23:47:25:211717874,     23:47:25:211869855,     151981
23:47:25:211870001,     23:47:25:212022797,     152796
23:47:25:212022945,     23:47:25:212176198,     153253
23:47:25:212176361,     23:47:25:212329666,     153305
23:47:25:212329826,     23:47:25:212482315,     152489
23:47:25:212482474,     23:47:25:212635127,     152653
23:47:25:212635277,     23:47:25:212788248,     152971
23:47:25:212788414,     23:47:25:212941162,     152748
23:47:25:212941317,     23:47:25:213093832,     152515
23:47:25:213093978,     23:47:25:213245225,     151247
23:47:25:213245367,     23:47:25:213391113,     145746
23:47:25:213391261,     23:47:25:213544113,     152852
23:47:25:213544254,     23:47:25:213697442,     153188
23:47:25:213697621,     23:47:25:213850136,     152515
23:47:25:213850290,     23:47:25:214003161,     152871
23:47:25:214003330,     23:47:25:214161234,     157904
23:47:25:214161393,     23:47:25:214318160,     156767
23:47:25:214318322,     23:47:25:214469777,     151455
23:47:25:214469928,     23:47:25:214615039,     145111
23:47:25:214615200,     23:47:25:214768489,     153289
23:47:25:214768654,     23:47:25:214921241,     152587
23:47:25:214921395,     23:47:25:215072672,     151277
23:47:25:215072781,     23:47:25:215217886,     145105
23:47:25:215218054,     23:47:25:215371159,     153105
23:47:25:215371310,     23:47:25:215524154,     152844
23:47:25:215524294,     23:47:25:215677041,     152747
23:47:25:215677201,     23:47:25:215829888,     152687
23:47:25:215830050,     23:47:25:215982988,     152938
23:47:25:215983139,     23:47:25:216135809,     152670
23:47:25:216135971,     23:47:25:216306752,     170781
23:47:25:216306895,     23:47:25:216460037,     153142
23:47:25:216460193,     23:47:25:216613042,     152849
23:47:25:216613193,     23:47:25:216785753,     172560
23:47:25:216785928,     23:47:25:216936769,     150841
23:47:25:216936929,     23:47:25:217086888,     149959
23:47:25:217087052,     23:47:25:217235977,     148925
23:47:25:217236125,     23:47:25:217383583,     147458
23:47:25:217383729,     23:47:25:217529761,     146032
23:47:25:217529926,     23:47:25:217675215,     145289
23:47:25:217675364,     23:47:25:217828201,     152837
23:47:25:217828345,     23:47:25:217989870,     161525
23:47:25:217990018,     23:47:25:218143202,     153184
23:47:25:218143365,     23:47:25:218295872,     152507
23:47:25:218296021,     23:47:25:218448994,     152973
23:47:25:218449136,     23:47:25:218602149,     153013
23:47:25:218602299,     23:47:25:218755296,     152997
23:47:25:218755461,     23:47:25:218908101,     152640
23:47:25:218908265,     23:47:25:219061614,     153349
23:47:25:219061775,     23:47:25:219213964,     152189
23:47:25:219214109,     23:47:25:219367015,     152906
23:47:25:219367182,     23:47:25:219520032,     152850
23:47:25:219520182,     23:47:25:219673746,     153564
23:47:25:219673889,     23:47:25:219825872,     151983
23:47:25:219826014,     23:47:25:219978641,     152627
23:47:25:219978797,     23:47:25:220131753,     152956
23:47:25:220131910,     23:47:25:220303090,     171180
23:47:25:220303243,     23:47:25:220455832,     152589
23:47:25:220455974,     23:47:25:220607245,     151271
23:47:25:220607396,     23:47:25:220753756,     146360
23:47:25:220753937,     23:47:25:220906010,     152073
23:47:25:220906156,     23:47:25:221058789,     152633
23:47:25:221058931,     23:47:25:221211770,     152839
23:47:25:221211914,     23:47:25:221364781,     152867
23:47:25:221364923,     23:47:25:221517966,     153043
23:47:25:221518114,     23:47:25:221670923,     152809
23:47:25:221671083,     23:47:25:221823985,     152902
23:47:25:221824148,     23:47:25:221976171,     152023
23:47:25:221976323,     23:47:25:222119441,     143118
23:47:25:222119592,     23:47:25:222264763,     145171
23:47:25:222264905,     23:47:25:222417596,     152691
23:47:25:222417737,     23:47:25:222570845,     153108
23:47:25:222570996,     23:47:25:222726218,     155222
23:47:25:222726357,     23:47:25:222886551,     160194
23:47:25:222886718,     23:47:25:223039256,     152538
23:47:25:223039406,     23:47:25:223192041,     152635
23:47:25:223192207,     23:47:25:223345323,     153116
23:47:25:223345475,     23:47:25:223497818,     152343
23:47:25:223497965,     23:47:25:223651038,     153073
23:47:25:223651187,     23:47:25:223804182,     152995
23:47:25:223804325,     23:47:25:223956921,     152596
23:47:25:223957068,     23:47:25:224110185,     153117
23:47:25:224110333,     23:47:25:224263162,     152829
23:47:25:224263315,     23:47:25:224416215,     152900
23:47:25:224416370,     23:47:25:224566745,     150375
23:47:25:224566907,     23:47:25:224709383,     142476
23:47:25:224709549,     23:47:25:224853760,     144211
23:47:25:224853907,     23:47:25:224999043,     145136
23:47:25:224999196,     23:47:25:225153371,     154175
23:47:25:225153513,     23:47:25:225307044,     153531
23:47:25:225307209,     23:47:25:225460058,     152849
23:47:25:225460225,     23:47:25:225613133,     152908
23:47:25:225613282,     23:47:25:225765588,     152306
23:47:25:225765741,     23:47:25:225918948,     153207
23:47:25:225919109,     23:47:25:226071940,     152831
23:47:25:226072101,     23:47:25:226224873,     152772
23:47:25:226225014,     23:47:25:226378037,     153023
23:47:25:226378188,     23:47:25:226530769,     152581
23:47:25:226530917,     23:47:25:226684103,     153186
23:47:25:226684274,     23:47:25:226836730,     152456
23:47:25:226836870,     23:47:25:226990646,     153776
23:47:25:226990801,     23:47:25:227143105,     152304
23:47:25:227143259,     23:47:25:227296131,     152872
23:47:25:227296288,     23:47:25:227449027,     152739
23:47:25:227449169,     23:47:25:227602188,     153019
23:47:25:227602342,     23:47:25:227754927,     152585
23:47:25:227755087,     23:47:25:227906552,     151465
23:47:25:227906707,     23:47:25:228052002,     145295
23:47:25:228052145,     23:47:25:228205267,     153122
23:47:25:228205415,     23:47:25:228356521,     151106
23:47:25:228356671,     23:47:25:228501512,     144841
23:47:25:228501659,     23:47:25:228646168,     144509
23:47:25:228646324,     23:47:25:228799090,     152766
23:47:25:228799244,     23:47:25:228951791,     152547
23:47:25:228951934,     23:47:25:229104983,     153049
23:47:25:229105137,     23:47:25:229257776,     152639
23:47:25:229257919,     23:47:25:229411164,     153245
23:47:25:229411306,     23:47:25:229563668,     152362
23:47:25:229563808,     23:47:25:229716927,     153119
23:47:25:229717090,     23:47:25:229869835,     152745
23:47:25:229869983,     23:47:25:230023011,     153028
23:47:25:230023155,     23:47:25:230175905,     152750
23:47:25:230176050,     23:47:25:230328804,     152754
23:47:25:230328950,     23:47:25:230481720,     152770
23:47:25:230481867,     23:47:25:230634893,     153026
23:47:25:230635084,     23:47:25:230788287,     153203
23:47:25:230788435,     23:47:25:230941071,     152636
23:47:25:230941240,     23:47:25:231094139,     152899
23:47:25:231094309,     23:47:25:231247566,     153257
23:47:25:231247721,     23:47:25:231399942,     152221
23:47:25:231400086,     23:47:25:231552909,     152823
23:47:25:231553059,     23:47:25:231708031,     154972
23:47:25:231708194,     23:47:25:231859246,     151052
23:47:25:231859399,     23:47:25:232008390,     148991
23:47:25:232008532,     23:47:25:232152372,     143840
23:47:25:232152517,     23:47:25:232300880,     148363
23:47:25:232301039,     23:47:25:232470753,     169714
23:47:25:232470899,     23:47:25:232625499,     154600
23:47:25:232625666,     23:47:25:232793896,     168230
23:47:25:232794049,     23:47:25:232938858,     144809
23:47:25:232939022,     23:47:25:233092040,     153018
23:47:25:233092190,     23:47:25:233244884,     152694
23:47:25:233245036,     23:47:25:233397737,     152701
23:47:25:233397886,     23:47:25:233550813,     152927
23:47:25:233550956,     23:47:25:233703758,     152802
23:47:25:233703932,     23:47:25:233856677,     152745
23:47:25:233856829,     23:47:25:234009656,     152827
23:47:25:234009803,     23:47:25:234162699,     152896
