Start - HH:MM:SS:NANOSECONDS,End - HH:MM:SS:NANOSECONDS,Difference in NANOSECONDS
00:00:16:408163094,00:00:16:408306579,143485
00:00:16:408306745,00:00:16:408461733,154988
00:00:16:408461906,00:00:16:408604565,142659
00:00:16:408604725,00:00:16:408746268,141543
00:00:16:408746437,00:00:16:408891059,144622
00:00:16:408891255,00:00:16:409046840,155585
00:00:16:409047009,00:00:16:409188470,141461
00:00:16:409188639,00:00:16:409333059,144420
00:00:16:409333230,00:00:16:409476103,142873
00:00:16:409476237,00:00:16:409618630,142393
00:00:16:409618760,00:00:16:409761724,142964
00:00:16:409761891,00:00:16:409904491,142600
00:00:16:409904642,00:00:16:410047881,143239
00:00:16:410048039,00:00:16:410203515,155476
00:00:16:410203680,00:00:16:410346510,142830
00:00:16:410346667,00:00:16:410489886,143219
00:00:16:410490053,00:00:16:410633774,143721
00:00:16:410633962,00:00:16:410788786,154824
00:00:16:410788918,00:00:16:410931810,142892
00:00:16:410931974,00:00:16:411074873,142899
00:00:16:411075042,00:00:16:411218135,143093
00:00:16:411218258,00:00:16:411361255,142997
00:00:16:411361419,00:00:16:411504015,142596
00:00:16:411504135,00:00:16:411648218,144083
00:00:16:411648397,00:00:16:411803736,155339
00:00:16:411803907,00:00:16:411958566,154659
00:00:16:411958727,00:00:16:412101604,142877
00:00:16:412101764,00:00:16:412244554,142790
00:00:16:412244713,00:00:16:412387855,143142
00:00:16:412388023,00:00:16:412530885,142862
00:00:16:412531046,00:00:16:412674102,143056
00:00:16:412674273,00:00:16:412817145,142872
00:00:16:412817315,00:00:16:412960132,142817
00:00:16:412960302,00:00:16:413103599,143297
00:00:16:413103772,00:00:16:413259060,155288
00:00:16:413259229,00:00:16:413401873,142644
00:00:16:413402050,00:00:16:413563739,161689
00:00:16:413563994,00:00:16:413717439,153445
00:00:16:413717638,00:00:16:413870849,153211
00:00:16:413870995,00:00:16:414026000,155005
00:00:16:414026139,00:00:16:414169413,143274
00:00:16:414169545,00:00:16:414324772,155227
00:00:16:414324891,00:00:16:414467824,142933
00:00:16:414467945,00:00:16:414626944,158999
00:00:16:414627104,00:00:16:414779628,152524
00:00:16:414779798,00:00:16:414922426,142628
00:00:16:414922588,00:00:16:415065396,142808
00:00:16:415065550,00:00:16:415208530,142980
00:00:16:415208695,00:00:16:415350794,142099
00:00:16:415350953,00:00:16:415494469,143516
00:00:16:415494627,00:00:16:415638707,144080
00:00:16:415638906,00:00:16:415794090,155184
00:00:16:415794273,00:00:16:415937290,143017
00:00:16:415937455,00:00:16:416079792,142337
00:00:16:416079962,00:00:16:416222635,142673
00:00:16:416222798,00:00:16:416366024,143226
00:00:16:416366184,00:00:16:416522162,155978
00:00:16:416522330,00:00:16:416665071,142741
00:00:16:416665247,00:00:16:416807584,142337
00:00:16:416807776,00:00:16:416949035,141259
00:00:16:416949198,00:00:16:417093814,144616
00:00:16:417093974,00:00:16:417236384,142410
00:00:16:417236545,00:00:16:417379481,142936
00:00:16:417379642,00:00:16:417522486,142844
00:00:16:417522643,00:00:16:417666433,143790
00:00:16:417666634,00:00:16:417809178,142544
00:00:16:417809343,00:00:16:417952104,142761
00:00:16:417952269,00:00:16:418107958,155689
00:00:16:418108113,00:00:16:418251001,142888
00:00:16:418251109,00:00:16:418393625,142516
00:00:16:418393745,00:00:16:418539689,145944
00:00:16:418539839,00:00:16:418721527,181688
00:00:16:418721767,00:00:16:418877329,155562
00:00:16:418877481,00:00:16:419031119,153638
00:00:16:419031290,00:00:16:419174877,143587
00:00:16:419175039,00:00:16:419332282,157243
00:00:16:419332448,00:00:16:419488510,156062
00:00:16:419488673,00:00:16:419645433,156760
00:00:16:419645686,00:00:16:419801797,156111
00:00:16:419802079,00:00:16:419955095,153016
00:00:16:419955269,00:00:16:420110971,155702
00:00:16:420111219,00:00:16:420265716,154497
00:00:16:420265886,00:00:16:420408428,142542
00:00:16:420408597,00:00:16:420554860,146263
00:00:16:420555103,00:00:16:420710796,155693
00:00:16:420710982,00:00:16:420864506,153524
00:00:16:420864654,00:00:16:421006947,142293
00:00:16:421007082,00:00:16:421150139,143057
00:00:16:421150270,00:00:16:421293109,142839
00:00:16:421293272,00:00:16:421435559,142287
00:00:16:421435719,00:00:16:421578509,142790
00:00:16:421578670,00:00:16:421722226,143556
00:00:16:421722404,00:00:16:421878208,155804
00:00:16:421878342,00:00:16:422021026,142684
00:00:16:422021156,00:00:16:422163798,142642
00:00:16:422163919,00:00:16:422306897,142978
00:00:16:422307067,00:00:16:422450129,143062
00:00:16:422450291,00:00:16:422592505,142214
00:00:16:422592665,00:00:16:422736080,143415
00:00:16:422736241,00:00:16:422878844,142603
00:00:16:422879037,00:00:16:423022478,143441
00:00:16:423022646,00:00:16:423177815,155169
00:00:16:423177982,00:00:16:423320698,142716
00:00:16:423320818,00:00:16:423463786,142968
00:00:16:423463945,00:00:16:423607252,143307
00:00:16:423607373,00:00:16:423762871,155498
00:00:16:423763040,00:00:16:423905637,142597
00:00:16:423905795,00:00:16:424048969,143174
00:00:16:424049131,00:00:16:424191207,142076
00:00:16:424191367,00:00:16:424334452,143085
00:00:16:424334613,00:00:16:424477428,142815
00:00:16:424477578,00:00:16:424620515,142937
00:00:16:424620678,00:00:16:424778180,157502
00:00:16:424778363,00:00:16:424932508,154145
00:00:16:424932674,00:00:16:425075770,143096
00:00:16:425075929,00:00:16:425218652,142723
00:00:16:425218823,00:00:16:425361798,142975
00:00:16:425361956,00:00:16:425510245,148289
00:00:16:425510719,00:00:16:425663753,153034
00:00:16:425663957,00:00:16:425817939,153982
00:00:16:425818140,00:00:16:425973560,155420
00:00:16:425973706,00:00:16:426129139,155433
00:00:16:426129320,00:00:16:426272824,143504
00:00:16:426272965,00:00:16:426427482,154517
00:00:16:426427625,00:00:16:426571567,143942
00:00:16:426571741,00:00:16:426727641,155900
00:00:16:426727844,00:00:16:426882983,155139
00:00:16:426883134,00:00:16:427029109,145975
00:00:16:427029398,00:00:16:427182708,153310
00:00:16:427182864,00:00:16:427324965,142101
00:00:16:427325138,00:00:16:427469010,143872
00:00:16:427469211,00:00:16:427640224,171013
00:00:16:427640408,00:00:16:427793556,153148
00:00:16:427793689,00:00:16:427935725,142036
00:00:16:427935842,00:00:16:428078745,142903
00:00:16:428078908,00:00:16:428222471,143563
00:00:16:428222605,00:00:16:428377944,155339
00:00:16:428378104,00:00:16:428520513,142409
00:00:16:428520676,00:00:16:428664616,143940
00:00:16:428664801,00:00:16:428819914,155113
00:00:16:428820086,00:00:16:428963049,142963
00:00:16:428963176,00:00:16:429105720,142544
00:00:16:429105893,00:00:16:429248674,142781
00:00:16:429248840,00:00:16:429392296,143456
00:00:16:429392474,00:00:16:429612827,220353
00:00:16:429612986,00:00:16:429756159,143173
00:00:16:429756335,00:00:16:429911963,155628
00:00:16:429912100,00:00:16:430054844,142744
00:00:16:430054971,00:00:16:430198110,143139
00:00:16:430198276,00:00:16:430340928,142652
00:00:16:430341102,00:00:16:430484329,143227
00:00:16:430484491,00:00:16:430628877,144386
00:00:16:430629053,00:00:16:430783695,154642
00:00:16:430783858,00:00:16:430939264,155406
00:00:16:430939416,00:00:16:431082053,142637
00:00:16:431082201,00:00:16:431224980,142779
00:00:16:431225132,00:00:16:431368572,143440
00:00:16:431368728,00:00:16:431510893,142165
00:00:16:431511044,00:00:16:431654443,143399
00:00:16:431654604,00:00:16:431797213,142609
00:00:16:431797375,00:00:16:431940168,142793
00:00:16:431940320,00:00:16:432082453,142133
00:00:16:432082604,00:00:16:432225756,143152
00:00:16:432225904,00:00:16:432368588,142684
00:00:16:432368737,00:00:16:432526813,158076
00:00:16:432527017,00:00:16:432681099,154082
00:00:16:432681307,00:00:16:432823625,142318
00:00:16:432823801,00:00:16:432966662,142861
00:00:16:432966828,00:00:16:433109812,142984
00:00:16:433109977,00:00:16:433252432,142455
00:00:16:433252596,00:00:16:433395498,142902
00:00:16:433395650,00:00:16:433538764,143114
00:00:16:433538924,00:00:16:433682948,144024
00:00:16:433683120,00:00:16:433837423,154303
00:00:16:433837587,00:00:16:433981378,143791
00:00:16:433981583,00:00:16:434136966,155383
00:00:16:434137145,00:00:16:434280109,142964
00:00:16:434280231,00:00:16:434426293,146062
00:00:16:434426503,00:00:16:434580679,154176
00:00:16:434580859,00:00:16:434735842,154983
00:00:16:434736058,00:00:16:434891236,155178
00:00:16:434891410,00:00:16:435033843,142433
00:00:16:435034008,00:00:16:435177061,143053
00:00:16:435177225,00:00:16:435319921,142696
00:00:16:435320100,00:00:16:435462834,142734
00:00:16:435462995,00:00:16:435605714,142719
00:00:16:435605867,00:00:16:435748765,142898
00:00:16:435748933,00:00:16:435891441,142508
00:00:16:435891603,00:00:16:436034688,143085
00:00:16:436034845,00:00:16:436177370,142525
00:00:16:436177539,00:00:16:436320302,142763
00:00:16:436320462,00:00:16:436463409,142947
00:00:16:436463574,00:00:16:436606478,142904
00:00:16:436606638,00:00:16:436749818,143180
00:00:16:436749944,00:00:16:436905462,155518
00:00:16:436905650,00:00:16:437048482,142832
00:00:16:437048658,00:00:16:437191662,143004
00:00:16:437191821,00:00:16:437334338,142517
00:00:16:437334506,00:00:16:437477323,142817
00:00:16:437477472,00:00:16:437619083,141611
00:00:16:437619245,00:00:16:437764624,145379
00:00:16:437764791,00:00:16:437919306,154515
00:00:16:437919459,00:00:16:438062316,142857
00:00:16:438062467,00:00:16:438205481,143014
00:00:16:438205633,00:00:16:438348685,143052
00:00:16:438348836,00:00:16:438491252,142416
00:00:16:438491423,00:00:16:438634545,143122
00:00:16:438634743,00:00:16:438778340,143597
00:00:16:438778527,00:00:16:438921145,142618
00:00:16:438921326,00:00:16:439063692,142366
00:00:16:439063859,00:00:16:439206703,142844
00:00:16:439206867,00:00:16:439349701,142834
00:00:16:439349877,00:00:16:439494750,144873
00:00:16:439494921,00:00:16:439648992,154071
00:00:16:439649209,00:00:16:439791829,142620
00:00:16:439791993,00:00:16:439934622,142629
00:00:16:439934798,00:00:16:440077652,142854
00:00:16:440077821,00:00:16:440220242,142421
00:00:16:440220401,00:00:16:440363423,143022
00:00:16:440363584,00:00:16:440518947,155363
00:00:16:440519116,00:00:16:440662997,143881
00:00:16:440663145,00:00:16:440805517,142372
00:00:16:440805686,00:00:16:440948928,143242
00:00:16:440949145,00:00:16:441091624,142479
00:00:16:441091787,00:00:16:441234860,143073
00:00:16:441235034,00:00:16:441380582,145548
00:00:16:441380835,00:00:16:441535824,154989
00:00:16:441536001,00:00:16:441690480,154479
00:00:16:441690690,00:00:16:441846628,155938
00:00:16:441846806,00:00:16:442001935,155129
00:00:16:442002100,00:00:16:442144600,142500
00:00:16:442144724,00:00:16:442287713,142989
00:00:16:442287841,00:00:16:442431089,143248
00:00:16:442431269,00:00:16:442573379,142110
00:00:16:442573535,00:00:16:442716958,143423
00:00:16:442717130,00:00:16:442859473,142343
00:00:16:442859642,00:00:16:443003002,143360
00:00:16:443003154,00:00:16:443145716,142562
00:00:16:443145894,00:00:16:443288678,142784
00:00:16:443288853,00:00:16:443431714,142861
00:00:16:443431842,00:00:16:443574992,143150
00:00:16:443575118,00:00:16:443717869,142751
00:00:16:443717993,00:00:16:443860505,142512
00:00:16:443860702,00:00:16:444003550,142848
00:00:16:444003709,00:00:16:444146686,142977
00:00:16:444146852,00:00:16:444302365,155513
00:00:16:444302562,00:00:16:444445350,142788
00:00:16:444445518,00:00:16:444588507,142989
00:00:16:444588663,00:00:16:444731796,143133
00:00:16:444731962,00:00:16:444887352,155390
00:00:16:444887508,00:00:16:445029684,142176
00:00:16:445029836,00:00:16:445173469,143633
00:00:16:445173632,00:00:16:445316583,142951
00:00:16:445316733,00:00:16:445459297,142564
00:00:16:445459448,00:00:16:445602353,142905
00:00:16:445602505,00:00:16:445746320,143815
00:00:16:445746484,00:00:16:445901973,155489
00:00:16:445902154,00:00:16:446044595,142441
00:00:16:446044730,00:00:16:446187863,143133
00:00:16:446188027,00:00:16:446371323,183296
00:00:16:446371759,00:00:16:446564148,192389
00:00:16:446564551,00:00:16:446761181,196630
00:00:16:446761579,00:00:16:446953179,191600
00:00:16:446953580,00:00:16:447146984,193404
00:00:16:447147386,00:00:16:447342276,194890
00:00:16:447342679,00:00:16:447500671,157992
00:00:16:447500873,00:00:16:447645393,144520
00:00:16:447645680,00:00:16:447836909,191229
00:00:16:447837312,00:00:16:448033050,195738
00:00:16:448033451,00:00:16:448226245,192794
00:00:16:448226652,00:00:16:448424796,198144
00:00:16:448425175,00:00:16:448619404,194229
00:00:16:448619805,00:00:16:448826512,206707
00:00:16:448826916,00:00:16:449020288,193372
00:00:16:449020696,00:00:16:449214896,194200
00:00:16:449215300,00:00:16:449372988,157688
00:00:16:449373184,00:00:16:449516516,143332
00:00:16:449516759,00:00:16:449671670,154911
00:00:16:449671862,00:00:16:449848566,176704
00:00:16:449848972,00:00:16:450046954,197982
00:00:16:450047360,00:00:16:450242074,194714
00:00:16:450242480,00:00:16:450437682,195202
00:00:16:450438083,00:00:16:450633651,195568
00:00:16:450634066,00:00:16:450790296,156230
00:00:16:450790502,00:00:16:450946544,156042
00:00:16:450946793,00:00:16:451101697,154904
00:00:16:451101862,00:00:16:451282121,180259
00:00:16:451282522,00:00:16:451440311,157789
00:00:16:451440510,00:00:16:451596194,155684
00:00:16:451596362,00:00:16:451752703,156341
00:00:16:451752932,00:00:16:451909041,156109
00:00:16:451909284,00:00:16:452064141,154857
00:00:16:452064317,00:00:16:452219987,155670
00:00:16:452220158,00:00:16:452362262,142104
00:00:16:452362418,00:00:16:452518590,156172
00:00:16:452518739,00:00:16:452662308,143569
00:00:16:452662456,00:00:16:452817861,155405
00:00:16:452818033,00:00:16:452960797,142764
00:00:16:452960997,00:00:16:453103722,142725
00:00:16:453103891,00:00:16:453248350,144459
00:00:16:453248507,00:00:16:453404429,155922
00:00:16:453404606,00:00:16:453558594,153988
00:00:16:453558744,00:00:16:453702430,143686
00:00:16:453702606,00:00:16:453857807,155201
00:00:16:453857960,00:00:16:454000922,142962
00:00:16:454001070,00:00:16:454143776,142706
00:00:16:454143972,00:00:16:454286636,142664
00:00:16:454286807,00:00:16:454429803,142996
00:00:16:454429965,00:00:16:454572859,142894
00:00:16:454573018,00:00:16:454715998,142980
00:00:16:454716174,00:00:16:454857366,141192
00:00:16:454857511,00:00:16:455001816,144305
00:00:16:455001973,00:00:16:455158205,156232
00:00:16:455158393,00:00:16:455315915,157522
00:00:16:455316097,00:00:16:455471316,155219
00:00:16:455471468,00:00:16:455629138,157670
00:00:16:455629336,00:00:16:455782378,153042
00:00:16:455782539,00:00:16:455924613,142074
00:00:16:455924748,00:00:16:456067605,142857
00:00:16:456067746,00:00:16:456210838,143092
00:00:16:456211023,00:00:16:456366402,155379
00:00:16:456366567,00:00:16:456522500,155933
00:00:16:456522656,00:00:16:456665926,143270
00:00:16:456666113,00:00:16:456808495,142382
00:00:16:456808659,00:00:16:456951576,142917
00:00:16:456951731,00:00:16:457094355,142624
00:00:16:457094511,00:00:16:457237810,143299
00:00:16:457238021,00:00:16:457380477,142456
00:00:16:457380639,00:00:16:457523751,143112
00:00:16:457523919,00:00:16:457666845,142926
00:00:16:457666999,00:00:16:457809067,142068
00:00:16:457809239,00:00:16:457952570,143331
00:00:16:457952683,00:00:16:458095988,143305
00:00:16:458096136,00:00:16:458239003,142867
00:00:16:458239201,00:00:16:458394570,155369
00:00:16:458394734,00:00:16:458537684,142950
00:00:16:458537835,00:00:16:458681808,143973
00:00:16:458681985,00:00:16:458836333,154348
00:00:16:458836480,00:00:16:458979712,143232
00:00:16:458979831,00:00:16:459122679,142848
00:00:16:459122833,00:00:16:459265715,142882
00:00:16:459265836,00:00:16:459409038,143202
00:00:16:459409238,00:00:16:459564935,155697
00:00:16:459565082,00:00:16:459707859,142777
00:00:16:459708071,00:00:16:459863697,155626
00:00:16:459863852,00:00:16:460006283,142431
00:00:16:460006429,00:00:16:460149666,143237
00:00:16:460149780,00:00:16:460294172,144392
00:00:16:460294324,00:00:16:460449636,155312
00:00:16:460449832,00:00:16:460604824,154992
00:00:16:460604977,00:00:16:460747822,142845
00:00:16:460748000,00:00:16:460890817,142817
00:00:16:460890970,00:00:16:461033670,142700
00:00:16:461033821,00:00:16:461176155,142334
00:00:16:461176306,00:00:16:461319263,142957
00:00:16:461319409,00:00:16:461462834,143425
00:00:16:461463020,00:00:16:461619217,156197
00:00:16:461619370,00:00:16:461775448,156078
00:00:16:461775680,00:00:16:461930318,154638
00:00:16:461930464,00:00:16:462073471,143007
00:00:16:462073619,00:00:16:462216660,143041
00:00:16:462216814,00:00:16:462362096,145282
00:00:16:462362243,00:00:16:462516399,154156
00:00:16:462516584,00:00:16:462673113,156529
00:00:16:462673306,00:00:16:462827846,154540
00:00:16:462828010,00:00:16:462970460,142450
00:00:16:462970577,00:00:16:463113434,142857
00:00:16:463113559,00:00:16:463257079,143520
00:00:16:463257199,00:00:16:463400242,143043
00:00:16:463400359,00:00:16:463556250,155891
00:00:16:463556436,00:00:16:463712606,156170
00:00:16:463712817,00:00:16:463867516,154699
00:00:16:463867676,00:00:16:464011010,143334
00:00:16:464011164,00:00:16:464166576,155412
00:00:16:464166799,00:00:16:464309487,142688
00:00:16:464309601,00:00:16:464452691,143090
00:00:16:464452803,00:00:16:464596255,143452
00:00:16:464596464,00:00:16:464751754,155290
00:00:16:464751930,00:00:16:464894689,142759
00:00:16:464894837,00:00:16:465037307,142470
00:00:16:465037453,00:00:16:465180917,143464
00:00:16:465181072,00:00:16:465323137,142065
00:00:16:465323293,00:00:16:465466573,143280
00:00:16:465466729,00:00:16:465608434,141705
00:00:16:465608641,00:00:16:465753514,144873
00:00:16:465753666,00:00:16:465908669,155003
00:00:16:465908824,00:00:16:466049681,140857
00:00:16:466049829,00:00:16:466194349,144520
00:00:16:466194494,00:00:16:466337692,143198
00:00:16:466337841,00:00:16:466480227,142386
00:00:16:466480374,00:00:16:466626663,146289
00:00:16:466626879,00:00:16:466780836,153957
00:00:16:466781005,00:00:16:466935946,154941
00:00:16:466936090,00:00:16:467078339,142249
00:00:16:467078479,00:00:16:467222127,143648
00:00:16:467222272,00:00:16:467364432,142160
